# t_half  O1 O2 ... O32  O_avg
0.000000000000000000e+00 -7.595517099999999910e-01 -8.626692299999999536e-01 -4.522953599999999796e-01 -4.613621500000000264e-01 -6.374478700000000275e-01 -5.068718899999999916e-01 -4.497848099999999794e-01 -1.772952150000000060e+00 -6.558542000000000538e-01 -5.902513400000000132e-01 -8.096957299999999469e-01 -6.503481800000000534e-01 -4.932796400000000192e-01 -2.526357799999999765e-01 -3.970727399999999796e-01 -7.856609100000000456e-01 -3.425420599999999816e-01 -9.160123900000000097e-01 -2.136850920000000098e+00 -6.522496800000000539e-01 -8.080249999999999932e-02 -7.147023399999999915e-01 -8.312665700000000379e-01 -1.093918359999999979e+00 -6.216880500000000476e-01 -5.811258099999999649e-01 -4.546403299999999814e-01 -6.886804100000000206e-01 -7.774933800000000117e-01 -4.403923900000000224e-01 -5.547904000000000169e-01 -4.517000899999999985e-01 -6.836434178124999317e-01
1.500000000000000000e+00 -7.435294700000000256e-01 -8.612041299999999566e-01 -4.605417099999999930e-01 -4.638032799999999845e-01 -6.512151999999999941e-01 -4.746928599999999943e-01 -4.492223499999999925e-01 -1.793109440000000054e+00 -6.610176100000000332e-01 -5.959887299999999666e-01 -8.067142000000000479e-01 -6.465865600000000324e-01 -4.940053200000000255e-01 -2.635864600000000224e-01 -3.870022200000000079e-01 -8.244997600000000260e-01 -3.324189100000000119e-01 -9.088158499999999806e-01 -2.115245160000000180e+00 -6.546464499999999909e-01 -3.166087000000000068e-02 -7.127432000000000212e-01 -7.764883900000000283e-01 -1.051283839999999969e+00 -6.162072600000000344e-01 -5.836386999999999547e-01 -4.537136299999999789e-01 -6.934173900000000224e-01 -7.692867799999999479e-01 -4.481154999999999999e-01 -5.531617300000000181e-01 -4.493731999999999727e-01 -6.789667550000000329e-01
3.000000000000000000e+00 -7.274243500000000529e-01 -8.463105699999999842e-01 -4.690660199999999724e-01 -4.737768900000000061e-01 -6.723983100000000546e-01 -4.674715999999999871e-01 -4.499135699999999849e-01 -1.815696329999999969e+00 -6.684072399999999581e-01 -6.041672700000000340e-01 -7.974396599999999946e-01 -6.449056499999999970e-01 -4.904755700000000274e-01 -2.690849699999999789e-01 -3.760697900000000149e-01 -8.616922799999999771e-01 -3.212659999999999960e-01 -8.802557100000000245e-01 -2.121886250000000196e+00 -6.610733300000000146e-01 -2.667974999999999861e-02 -7.104183400000000370e-01 -7.376154999999999795e-01 -1.015555750000000090e+00 -6.143142600000000009e-01 -5.859856100000000456e-01 -4.596834399999999987e-01 -6.990629299999999713e-01 -7.598040299999999636e-01 -4.588965899999999931e-01 -5.521341699999999797e-01 -4.493629000000000095e-01 -6.777592071875000457e-01
4.500000000000000000e+00 -7.172061400000000475e-01 -8.211971999999999605e-01 -4.750312300000000265e-01 -4.855584099999999959e-01 -6.936427699999999641e-01 -4.727561800000000258e-01 -4.508861800000000253e-01 -1.834628120000000084e+00 -6.734399800000000491e-01 -6.099870699999999646e-01 -7.860990700000000109e-01 -6.448282300000000022e-01 -4.834169400000000172e-01 -2.658452000000000037e-01 -3.669504100000000046e-01 -8.868311100000000335e-01 -3.084853499999999915e-01 -8.387141700000000366e-01 -2.149609100000000161e+00 -6.698883500000000213e-01 -6.840949000000000335e-02 -7.093139499999999709e-01 -7.269890100000000466e-01 -9.836960799999999727e-01 -6.165560500000000221e-01 -5.893357299999999466e-01 -4.703917100000000184e-01 -7.025624599999999997e-01 -7.516290199999999810e-01 -4.669588800000000206e-01 -5.504031799999999919e-01 -4.504078100000000195e-01 -6.788017056249999737e-01
6.000000000000000000e+00 -7.203947099999999937e-01 -7.940670899999999754e-01 -4.761478100000000047e-01 -4.921336900000000125e-01 -7.107838899999999738e-01 -4.953821500000000211e-01 -4.505436299999999727e-01 -1.844721929999999954e+00 -6.722886000000000140e-01 -6.093777500000000513e-01 -7.768721499999999835e-01 -6.451765799999999995e-01 -4.745521400000000112e-01 -2.531416699999999853e-01 -3.610798000000000063e-01 -8.934620500000000076e-01 -2.944592300000000162e-01 -7.982454900000000020e-01 -2.183604970000000201e+00 -6.780525699999999656e-01 -1.404288099999999873e-01 -7.100916699999999526e-01 -7.394796300000000544e-01 -9.503866499999999995e-01 -6.217942499999999928e-01 -5.871610999999999914e-01 -4.798946499999999782e-01 -7.004055500000000434e-01 -7.477851599999999488e-01 -4.673240300000000014e-01 -5.469156600000000257e-01 -4.504756300000000158e-01 -6.802072090624999845e-01
7.500000000000000000e+00 -7.473882400000000370e-01 -7.777844699999999500e-01 -4.750750599999999935e-01 -4.897135100000000185e-01 -7.219645700000000277e-01 -5.148554699999999817e-01 -4.503610399999999903e-01 -1.847407119999999958e+00 -6.666980300000000526e-01 -6.039068399999999448e-01 -7.750296599999999536e-01 -6.472310300000000405e-01 -4.687784500000000132e-01 -2.345552300000000034e-01 -3.611101999999999923e-01 -8.845935600000000010e-01 -2.838846999999999898e-01 -7.754764800000000236e-01 -2.208769559999999910e+00 -6.848799300000000256e-01 -2.183369300000000124e-01 -7.152215400000000445e-01 -7.592468199999999889e-01 -9.180575600000000502e-01 -6.299028500000000141e-01 -5.816549899999999829e-01 -4.836577200000000132e-01 -6.952991200000000482e-01 -7.491989100000000512e-01 -4.601408300000000007e-01 -5.442764399999999725e-01 -4.505928200000000050e-01 -6.820328024999999794e-01
9.000000000000000000e+00 -8.029008199999999595e-01 -7.815952400000000244e-01 -4.764247799999999922e-01 -4.815082099999999921e-01 -7.287707799999999514e-01 -5.165864399999999801e-01 -4.525735399999999964e-01 -1.848083460000000011e+00 -6.611607000000000456e-01 -5.981193000000000204e-01 -7.837668500000000149e-01 -6.516518199999999927e-01 -4.701723300000000272e-01 -2.158794400000000058e-01 -3.682501599999999931e-01 -8.696075500000000069e-01 -2.821543699999999877e-01 -7.799357300000000492e-01 -2.214455329999999833e+00 -6.908313099999999762e-01 -2.771905100000000011e-01 -7.260410499999999656e-01 -7.712356599999999895e-01 -8.919392800000000010e-01 -6.404280300000000370e-01 -5.746443300000000365e-01 -4.808865399999999735e-01 -6.912376000000000076e-01 -7.595703600000000000e-01 -4.483503600000000033e-01 -5.453187400000000240e-01 -4.523440400000000028e-01 -6.854254581249999978e-01
1.050000000000000000e+01 -8.778935500000000225e-01 -8.046751300000000162e-01 -4.801022899999999871e-01 -4.675016499999999908e-01 -7.303459599999999607e-01 -4.902381699999999731e-01 -4.556126500000000079e-01 -1.848110719999999985e+00 -6.564248499999999487e-01 -5.927906800000000143e-01 -7.999238699999999813e-01 -6.540289400000000031e-01 -4.769982300000000230e-01 -2.011907699999999910e-01 -3.782056200000000201e-01 -8.568152900000000072e-01 -2.883337400000000050e-01 -8.085016600000000109e-01 -2.193585239999999992e+00 -6.930532000000000359e-01 -2.958049600000000057e-01 -7.376127700000000287e-01 -7.667394299999999996e-01 -8.692705499999999752e-01 -6.491179799999999833e-01 -5.656513300000000077e-01 -4.715110800000000268e-01 -6.879082600000000491e-01 -7.733422899999999878e-01 -4.333112299999999917e-01 -5.475659999999999972e-01 -4.536343700000000090e-01 -6.876813268749999430e-01
1.200000000000000000e+01 -9.569147000000000070e-01 -8.406476600000000188e-01 -4.854145400000000055e-01 -4.522537600000000046e-01 -7.275782499999999819e-01 -4.400313299999999983e-01 -4.587732700000000108e-01 -1.847733520000000018e+00 -6.536179600000000534e-01 -5.890968399999999550e-01 -8.191515299999999611e-01 -6.516010399999999647e-01 -4.862218999999999847e-01 -1.956407199999999902e-01 -3.866958600000000024e-01 -8.545537399999999506e-01 -2.993612399999999729e-01 -8.514667599999999892e-01 -2.151301730000000134e+00 -6.905427699999999724e-01 -2.654910799999999904e-01 -7.445147800000000426e-01 -7.445289800000000069e-01 -8.433511900000000283e-01 -6.538113199999999736e-01 -5.557123800000000058e-01 -4.590675599999999856e-01 -6.864635700000000229e-01 -7.849176199999999826e-01 -4.189946500000000240e-01 -5.489299100000000209e-01 -4.543230400000000113e-01 -6.874595374999999953e-01
1.350000000000000000e+01 -1.023769649999999976e+00 -8.784565300000000132e-01 -4.912448600000000054e-01 -4.414320899999999992e-01 -7.220670700000000330e-01 -3.720418899999999862e-01 -4.612580499999999750e-01 -1.846810740000000006e+00 -6.539183899999999605e-01 -5.886132800000000165e-01 -8.365425499999999959e-01 -6.440576900000000160e-01 -4.939463900000000129e-01 -2.015308100000000047e-01 -3.900432799999999922e-01 -8.676790300000000178e-01 -3.108021100000000203e-01 -8.949747900000000200e-01 -2.097779930000000181e+00 -6.844262599999999530e-01 -1.910436299999999921e-01 -7.433073300000000438e-01 -7.051116200000000500e-01 -8.103297200000000311e-01 -6.543222199999999544e-01 -5.464419000000000359e-01 -4.470892000000000199e-01 -6.874166900000000524e-01 -7.901427300000000153e-01 -4.099809500000000106e-01 -5.484550000000000258e-01 -4.554488300000000267e-01 -6.840776628125000425e-01
1.500000000000000000e+01 -1.067939940000000032e+00 -9.071711199999999975e-01 -4.964314899999999753e-01 -4.385384500000000241e-01 -7.173675499999999650e-01 -3.081005800000000128e-01 -4.621415899999999910e-01 -1.847197049999999896e+00 -6.589589900000000222e-01 -5.928422199999999753e-01 -8.493211699999999587e-01 -6.338067699999999638e-01 -4.968760700000000030e-01 -2.149157200000000045e-01 -3.866871000000000058e-01 -8.957098500000000296e-01 -3.184527200000000224e-01 -9.258859099999999787e-01 -2.047079010000000032e+00 -6.775566400000000433e-01 -9.291889000000000398e-02 -7.344077199999999861e-01 -6.568690299999999649e-01 -7.765168099999999463e-01 -6.512640699999999727e-01 -5.388761699999999877e-01 -4.383634399999999931e-01 -6.909122699999999950e-01 -7.874090799999999835e-01 -4.089664399999999866e-01 -5.476847299999999530e-01 -4.586938799999999983e-01 -6.789332021874999734e-01
1.650000000000000000e+01 -1.087718600000000091e+00 -9.205961700000000469e-01 -5.008901100000000550e-01 -4.445401500000000228e-01 -7.170532299999999859e-01 -2.697371199999999969e-01 -4.615705900000000028e-01 -1.853445510000000018e+00 -6.702015500000000348e-01 -6.027131700000000203e-01 -8.536129999999999551e-01 -6.256546099999999999e-01 -4.950025100000000067e-01 -2.283862500000000129e-01 -3.787948400000000215e-01 -9.331208699999999912e-01 -3.196782400000000024e-01 -9.370027199999999556e-01 -2.015815130000000011e+00 -6.740696400000000255e-01 -4.213100000000000005e-03 -7.228464000000000000e-01 -6.218724199999999813e-01 -7.563645599999999636e-01 -6.460148700000000188e-01 -5.323878399999999456e-01 -4.368170599999999792e-01 -6.961849700000000141e-01 -7.797384400000000326e-01 -4.162914899999999863e-01 -5.483373299999999562e-01 -4.660701199999999766e-01 -6.755232065625000892e-01
1.800000000000000000e+01 -1.083457909999999913e+00 -9.141573800000000194e-01 -5.021901699999999913e-01 -4.556163300000000138e-01 -7.203963199999999789e-01 -2.693206300000000053e-01 -4.578611000000000208e-01 -1.865552719999999942e+00 -6.828505599999999953e-01 -6.142497399999999885e-01 -8.517701100000000247e-01 -6.170341099999999690e-01 -4.885410399999999820e-01 -2.318048000000000053e-01 -3.687058100000000227e-01 -9.674598399999999598e-01 -3.101795399999999758e-01 -9.254855100000000112e-01 -2.012863779999999991e+00 -6.745462700000000034e-01 4.590454000000000062e-02 -7.120164900000000019e-01 -6.212778100000000414e-01 -7.567963199999999668e-01 -6.370065000000000310e-01 -5.287959399999999643e-01 -4.418726199999999937e-01 -7.004984499999999947e-01 -7.707610599999999978e-01 -4.270770999999999873e-01 -5.483474000000000403e-01 -4.758709400000000200e-01 -6.746393674999999757e-01
1.950000000000000000e+01 -1.061775780000000058e+00 -8.901363599999999598e-01 -5.001162599999999792e-01 -4.648645299999999980e-01 -7.268886900000000040e-01 -3.078022799999999837e-01 -4.520969000000000237e-01 -1.880586359999999901e+00 -6.921057299999999746e-01 -6.242218400000000278e-01 -8.492204899999999945e-01 -6.165448500000000331e-01 -4.810790200000000238e-01 -2.208217799999999953e-01 -3.615588599999999819e-01 -9.880342800000000425e-01 -2.863631300000000213e-01 -8.976278100000000260e-01 -2.041801289999999991e+00 -6.796557699999999924e-01 4.126831000000000249e-02 -7.057883999999999824e-01 -6.638227399999999667e-01 -7.768036699999999461e-01 -6.256830399999999681e-01 -5.328866899999999962e-01 -4.521384299999999801e-01 -6.999841799999999559e-01 -7.642488100000000006e-01 -4.375877499999999976e-01 -5.484795799999999666e-01 -4.874583800000000244e-01 -6.774036053125001011e-01
2.100000000000000000e+01 -1.028478020000000104e+00 -8.510902900000000271e-01 -4.897688499999999778e-01 -4.646340500000000207e-01 -7.299185200000000151e-01 -3.650931600000000277e-01 -4.404959999999999987e-01 -1.886126039999999948e+00 -6.886446000000000511e-01 -6.243933600000000084e-01 -8.430083400000000227e-01 -6.149589600000000544e-01 -4.708548799999999757e-01 -1.899390699999999876e-01 -3.551721400000000251e-01 -9.835176700000000105e-01 -2.506688000000000249e-01 -8.596190299999999507e-01 -2.087456360000000011e+00 -6.818581900000000307e-01 -7.990030000000000396e-03 -7.002082899999999555e-01 -7.316028500000000268e-01 -8.054196000000000133e-01 -6.083610200000000301e-01 -5.302331300000000525e-01 -4.573005800000000121e-01 -6.880637600000000242e-01 -7.614604000000000372e-01 -4.390428299999999950e-01 -5.432399100000000480e-01 -4.940376200000000106e-01 -6.772705109375001253e-01
2.250000000000000000e+01 -1.004587139999999934e+00 -8.165649400000000169e-01 -4.813998999999999917e-01 -4.618527099999999996e-01 -7.327044299999999621e-01 -4.225875700000000235e-01 -4.332317600000000213e-01 -1.885787899999999961e+00 -6.803257499999999514e-01 -6.225453800000000371e-01 -8.538831199999999955e-01 -6.190360799999999886e-01 -4.683034200000000258e-01 -1.506070999999999938e-01 -3.583664699999999925e-01 -9.634352099999999863e-01 -2.163672500000000110e-01 -8.332885399999999665e-01 -2.135774249999999874e+00 -6.861485299999999787e-01 -8.782420999999999978e-02 -7.032210199999999745e-01 -8.070140599999999775e-01 -8.455179499999999626e-01 -5.955160200000000348e-01 -5.316331699999999882e-01 -4.603289600000000092e-01 -6.747174599999999911e-01 -7.704956800000000161e-01 -4.379810000000000092e-01 -5.411282299999999879e-01 -5.020982999999999974e-01 -6.807585471874999516e-01
2.400000000000000000e+01 -9.902882499999999810e-01 -7.884643799999999647e-01 -4.717312499999999909e-01 -4.510701699999999925e-01 -7.285376000000000074e-01 -4.590856600000000065e-01 -4.263207199999999863e-01 -1.875806789999999946e+00 -6.645615799999999851e-01 -6.142473299999999803e-01 -8.635461800000000521e-01 -6.200916899999999732e-01 -4.681755499999999959e-01 -1.037840700000000060e-01 -3.636144499999999780e-01 -9.298876200000000258e-01 -1.817263299999999915e-01 -8.204338300000000306e-01 -2.161316470000000045e+00 -6.836024899999999516e-01 -1.623546999999999907e-01 -7.070355600000000074e-01 -8.601703800000000122e-01 -8.844953800000000532e-01 -5.834693600000000480e-01 -5.305876899999999452e-01 -4.533496200000000087e-01 -6.574111500000000552e-01 -7.806592100000000478e-01 -4.286418100000000120e-01 -5.374298400000000475e-01 -5.046006400000000447e-01 -6.798905546875000372e-01
2.550000000000000000e+01 -9.893974199999999719e-01 -7.751672699999999638e-01 -4.706490500000000132e-01 -4.436989299999999914e-01 -7.244968899999999490e-01 -4.682519399999999776e-01 -4.288970500000000019e-01 -1.868518200000000018e+00 -6.535221700000000133e-01 -6.093132999999999466e-01 -8.867240100000000069e-01 -6.257371200000000355e-01 -4.775815700000000108e-01 -6.833361999999999770e-02 -3.755368599999999724e-01 -9.023719700000000232e-01 -1.659359400000000040e-01 -8.304412899999999986e-01 -2.159919219999999918e+00 -6.808665999999999885e-01 -2.138539399999999924e-01 -7.157233100000000015e-01 -8.879136499999999987e-01 -9.210287000000000335e-01 -5.811246700000000098e-01 -5.346232300000000048e-01 -4.465464399999999889e-01 -6.479944499999999996e-01 -7.941724199999999900e-01 -4.212745700000000149e-01 -5.390414999999999512e-01 -5.090608399999999589e-01 -6.818036918750000064e-01
2.700000000000000000e+01 -9.818819300000000139e-01 -7.697214399999999790e-01 -4.736243700000000167e-01 -4.393972199999999773e-01 -7.169968799999999476e-01 -4.448736699999999988e-01 -4.360950699999999736e-01 -1.860861829999999939e+00 -6.454478999999999633e-01 -6.045822800000000274e-01 -9.111543899999999807e-01 -6.233875700000000020e-01 -4.893323399999999768e-01 -5.099979999999999791e-02 -3.853056899999999785e-01 -8.864290099999999617e-01 -1.675110800000000066e-01 -8.530971200000000421e-01 -2.130232900000000207e+00 -6.734464199999999900e-01 -2.252259199999999961e-01 -7.197178600000000426e-01 -8.850765499999999619e-01 -9.415477399999999664e-01 -5.822700699999999729e-01 -5.405117999999999867e-01 -4.393209200000000036e-01 -6.448388400000000242e-01 -8.026925999999999783e-01 -4.148794699999999724e-01 -5.411018699999999848e-01 -5.115157200000000071e-01 -6.810336959375000720e-01
