# Energy(eV)  Abs(norm)
0.26950641 0.01075583
0.27107330 0.01090880
0.27264020 0.01161183
0.27420710 0.01162452
0.27577400 0.01183833
0.27734089 0.01157189
0.27890779 0.01140911
0.28047469 0.01123700
0.28204159 0.01140901
0.28360849 0.01095393
0.28517538 0.01137992
0.28674228 0.01081065
0.28830918 0.01112768
0.28987608 0.01069795
0.29144297 0.01105826
0.29300987 0.01096430
0.29457677 0.01160575
0.29614367 0.01162880
0.29771056 0.01219868
0.29927746 0.01221026
0.30084436 0.01275737
0.30241126 0.01237901
0.30397816 0.01292336
0.30554505 0.01239355
0.30711195 0.01290302
0.30867885 0.01242902
0.31024575 0.01298689
0.31181264 0.01268772
0.31337954 0.01332824
0.31494644 0.01302986
0.31651334 0.01361510
0.31808023 0.01330171
0.31964713 0.01364593
0.32121403 0.01320838
0.32278093 0.01353455
0.32434783 0.01297163
0.32591472 0.01361807
0.32748162 0.01335161
0.32904852 0.01424840
0.33061542 0.01427882
0.33218231 0.01544057
0.33374921 0.01541340
0.33531611 0.01640221
0.33688301 0.01624814
0.33844991 0.01687877
0.34001680 0.01647183
0.34158370 0.01671683
0.34315060 0.01608265
0.34471750 0.01649290
0.34628439 0.01587525
0.34785129 0.01719950
0.34941819 0.01732847
0.35098509 0.01958099
0.35255198 0.02060060
0.35411888 0.02331091
0.35568578 0.02450681
0.35725268 0.02686489
0.35881958 0.02782375
0.36038647 0.02980656
0.36195337 0.03104767
0.36352027 0.03270569
0.36508717 0.03422689
0.36665406 0.03639400
0.36822096 0.03803224
0.36978786 0.03999637
0.37135476 0.04202705
0.37292165 0.04459287
0.37448855 0.04815068
0.37605545 0.05195974
0.37762235 0.05718705
0.37918925 0.06145776
0.38075614 0.06579937
0.38232304 0.06672437
0.38388994 0.06750459
0.38545684 0.06404457
0.38702373 0.06178501
0.38859063 0.05668545
0.39015753 0.05368998
0.39172443 0.05049290
0.39329132 0.04902316
0.39485822 0.04857558
0.39642512 0.04913709
0.39799202 0.05193933
0.39955892 0.05613409
0.40112581 0.06218622
0.40269271 0.06838488
0.40425961 0.07740813
0.40582651 0.08359858
0.40739340 0.09344554
0.40896030 0.09716538
0.41052720 0.10823834
0.41209410 0.11586599
0.41366100 0.13212022
0.41522789 0.14435870
0.41679479 0.17029139
0.41836169 0.19163483
0.41992859 0.22310846
0.42149548 0.25773106
0.42306238 0.30342489
0.42462928 0.34348907
0.42619618 0.40424094
0.42776307 0.45396820
0.42932997 0.51556299
0.43089687 0.58043465
0.43246377 0.64408999
0.43403067 0.70352072
0.43559756 0.74813355
0.43716446 0.76485978
0.43873136 0.74143868
0.44029826 0.69637723
0.44186515 0.61309732
0.44343205 0.52685048
0.44499895 0.44218523
0.44656585 0.37586271
0.44813274 0.31711933
0.44969964 0.29730230
0.45126654 0.27002928
0.45283344 0.27839771
0.45440034 0.27233317
0.45596723 0.29483088
0.45753413 0.29231252
0.45910103 0.32270462
0.46066793 0.32713791
0.46223482 0.36897189
0.46380172 0.39976119
0.46536862 0.47395977
0.46693552 0.54427534
0.46850241 0.65129093
0.47006931 0.73972137
0.47163621 0.86102343
0.47320311 0.93018202
0.47477001 1.00000000
0.47633690 0.99983804
0.47790380 0.97924938
0.47947070 0.88538292
0.48103760 0.77990517
0.48260449 0.63314612
0.48417139 0.50996488
0.48573829 0.37976566
0.48730519 0.28496931
0.48887209 0.19284660
0.49043898 0.14759055
0.49200588 0.08861019
0.49357278 0.07097134
0.49513968 0.04357311
0.49670657 0.04204133
0.49827347 0.02902424
0.49984037 0.03255508
0.50140727 0.02151704
0.50297416 0.02567277
0.50454106 0.01099851
0.50610796 0.01530403
0.50767486 0.00135391
0.50924176 0.00664928
0.51080865 -0.00560806
0.51237555 0.00099744
0.51394245 -0.00835087
0.51550935 -0.00212173
0.51707624 -0.00947545
0.51864314 -0.00339777
0.52021004 -0.00985841
0.52177694 -0.00346438
0.52334383 -0.00996190
0.52491073 -0.00407294
0.52647763 -0.01036239
0.52804453 -0.00512839
0.52961143 -0.01174591
0.53117832 -0.00660740
0.53274522 -0.01258117
0.53431212 -0.00743718
0.53587902 -0.01239473
0.53744591 -0.00754495
0.53901281 -0.01190684
0.54057971 -0.00760353
0.54214661 -0.01197850
0.54371351 -0.00792802
0.54528040 -0.01177832
0.54684730 -0.00816111
0.54841420 -0.01133663
0.54998110 -0.00781331
0.55154799 -0.01072963
0.55311489 -0.00763837
0.55468179 -0.01031184
0.55624869 -0.00730019
0.55781558 -0.01000959
0.55938248 -0.00715076
0.56094938 -0.00986706
0.56251628 -0.00731369
0.56408318 -0.00996870
0.56565007 -0.00794915
0.56721697 -0.01020013
0.56878387 -0.00810726
0.57035077 -0.01002931
0.57191766 -0.00786119
0.57348456 -0.00963822
0.57505146 -0.00756022
0.57661836 -0.00967509
0.57818525 -0.00765407
0.57975215 -0.00998245
0.58131905 -0.00780791
0.58288595 -0.01010704
0.58445285 -0.00794119
0.58601974 -0.00992258
0.58758664 -0.00760720
0.58915354 -0.00945811
0.59072044 -0.00715427
0.59228733 -0.00906388
0.59385423 -0.00682902
0.59542113 -0.00900890
0.59698803 -0.00684004
0.59855492 -0.00920824
0.60012182 -0.00699373
0.60168872 -0.00928175
0.60325562 -0.00706521
0.60482252 -0.00917698
0.60638941 -0.00683238
0.60795631 -0.00881374
0.60952321 -0.00646623
0.61109011 -0.00845644
0.61265700 -0.00614746
0.61422390 -0.00832348
0.61579080 -0.00605417
0.61735770 -0.00838154
0.61892460 -0.00620622
0.62049149 -0.00830731
0.62205839 -0.00610904
0.62362529 -0.00779757
0.62519219 -0.00530452
0.62675908 -0.00663381
0.62832598 -0.00410945
0.62989288 -0.00546450
0.63145978 -0.00339780
0.63302667 -0.00508990
0.63459357 -0.00333631
0.63616047 -0.00539984
0.63772737 -0.00371848
0.63929427 -0.00566802
0.64086116 -0.00397068
0.64242806 -0.00560027
0.64399496 -0.00384055
0.64556186 -0.00536641
0.64712875 -0.00358529
0.64869565 -0.00518219
0.65026255 -0.00368064
0.65182945 -0.00538956
0.65339634 -0.00402366
0.65496324 -0.00578752
0.65653014 -0.00425585
0.65809704 -0.00602790
0.65966394 -0.00431047
0.66123083 -0.00600205
0.66279773 -0.00421347
0.66436463 -0.00592511
0.66593153 -0.00411212
0.66749842 -0.00585945
0.66906532 -0.00410740
0.67063222 -0.00575890
0.67219912 -0.00410523
0.67376601 -0.00564625
0.67533291 -0.00390573
0.67689981 -0.00547419
0.67846671 -0.00373955
0.68003361 -0.00531628
0.68160050 -0.00373243
0.68316740 -0.00531677
0.68473430 -0.00376169
0.68630120 -0.00533441
0.68786809 -0.00378724
0.68943499 -0.00533454
0.69100189 -0.00390126
0.69256879 -0.00539338
0.69413569 -0.00406147
0.69570258 -0.00551686
0.69726948 -0.00408148
0.69883638 -0.00533145
0.70040328 -0.00389962
0.70197017 -0.00503309
0.70353707 -0.00359035
0.70510397 -0.00474969
0.70667087 -0.00345535
0.70823776 -0.00471593
0.70980466 -0.00355343
0.71137156 -0.00482058
0.71293846 -0.00377927
0.71450536 -0.00497038
0.71607225 -0.00386791
0.71763915 -0.00493469
0.71920605 -0.00382697
0.72077295 -0.00481458
0.72233984 -0.00368596
0.72390674 -0.00467321
0.72547364 -0.00358310
0.72704054 -0.00455321
0.72860743 -0.00352212
0.73017433 -0.00452235
0.73174123 -0.00353903
0.73330813 -0.00454810
0.73487503 -0.00360613
0.73644192 -0.00456712
0.73800882 -0.00363622
0.73957572 -0.00449958
0.74114262 -0.00358806
0.74270951 -0.00439253
0.74427641 -0.00344680
0.74584331 -0.00423695
0.74741021 -0.00331730
0.74897710 -0.00409881
0.75054400 -0.00321527
0.75211090 -0.00405151
0.75367780 -0.00316395
0.75524470 -0.00401953
0.75681159 -0.00313121
0.75837849 -0.00393233
0.75994539 -0.00305320
0.76151229 -0.00378352
0.76307918 -0.00292142
0.76464608 -0.00364192
0.76621298 -0.00280508
0.76777988 -0.00354984
0.76934678 -0.00275563
0.77091367 -0.00354563
0.77248057 -0.00276093
0.77404747 -0.00356216
0.77561437 -0.00275936
0.77718126 -0.00355166
0.77874816 -0.00274470
0.78031506 -0.00351391
0.78188196 -0.00276819
0.78344885 -0.00354358
0.78501575 -0.00281113
0.78658265 -0.00356878
0.78814955 -0.00277093
0.78971645 -0.00346716
0.79128334 -0.00262301
0.79285024 -0.00328109
0.79441714 -0.00245081
0.79598404 -0.00312991
0.79755093 -0.00235720
0.79911783 -0.00304731
0.80068473 -0.00235027
0.80225163 -0.00308765
0.80381852 -0.00240937
0.80538542 -0.00315518
0.80695232 -0.00246309
0.80851922 -0.00319495
0.81008612 -0.00247413
0.81165301 -0.00314687
0.81321991 -0.00242102
0.81478681 -0.00301604
0.81635371 -0.00227052
0.81792060 -0.00279740
0.81948750 -0.00201297
0.82105440 -0.00261897
0.82262130 -0.00182263
0.82418819 -0.00251836
0.82575509 -0.00176531
0.82732199 -0.00252966
0.82888889 -0.00183386
0.83045579 -0.00258881
0.83202268 -0.00194147
0.83358958 -0.00264058
0.83515648 -0.00197687
0.83672338 -0.00258500
0.83829027 -0.00180456
0.83985717 -0.00244430
0.84142407 -0.00138177
0.84299097 -0.00210639
0.84455787 -0.00076863
0.84612476 -0.00152077
0.84769166 -0.00021301
0.84925856 -0.00108334
0.85082546 -0.00012864
0.85239235 -0.00123529
0.85395925 -0.00048749
0.85552615 -0.00146184
0.85709305 -0.00052641
0.85865994 -0.00128262
0.86022684 0.00008452
0.86179374 -0.00083318
0.86336064 0.00065034
0.86492754 -0.00062452
0.86649443 0.00072627
0.86806133 -0.00077810
0.86962823 0.00048466
0.87119513 -0.00108101
0.87276202 0.00017416
0.87432892 -0.00139099
0.87589582 -0.00010383
0.87746272 -0.00167897
0.87902961 -0.00050110
0.88059651 -0.00203321
0.88216341 -0.00075111
0.88373031 -0.00207471
0.88529721 -0.00031681
0.88686410 -0.00154609
0.88843100 0.00045515
0.88999790 -0.00078072
0.89156480 0.00106997
0.89313169 -0.00067331
0.89469859 0.00110693
0.89626549 -0.00081715
0.89783239 0.00083391
0.89939928 -0.00079822
0.90096618 0.00072558
0.90253308 -0.00084243
0.90409998 0.00063341
0.90566688 -0.00113127
0.90723377 0.00008157
0.90880067 -0.00177607
0.91036757 -0.00046414
0.91193447 -0.00230706
0.91350136 -0.00072268
0.91506826 -0.00248866
0.91663516 -0.00086255
0.91820206 -0.00252169
0.91976896 -0.00103216
0.92133585 -0.00266664
0.92290275 -0.00121198
0.92446965 -0.00262026
0.92603655 -0.00110108
0.92760344 -0.00231606
0.92917034 -0.00060711
0.93073724 -0.00190404
0.93230414 -0.00018629
0.93387103 -0.00164738
0.93543793 -0.00022589
0.93700483 -0.00173856
0.93857173 -0.00035453
0.94013863 -0.00180708
0.94170552 -0.00035195
0.94327242 -0.00177037
0.94483932 -0.00033682
0.94640622 -0.00186937
0.94797311 -0.00059701
0.94954001 -0.00218595
0.95110691 -0.00084967
0.95267381 -0.00235564
0.95424070 -0.00096618
0.95580760 -0.00226738
0.95737450 -0.00091835
0.95894140 -0.00223914
0.96050830 -0.00083563
0.96207519 -0.00225658
0.96364209 -0.00087679
0.96520899 -0.00233652
0.96677589 -0.00100192
0.96834278 -0.00246770
0.96990968 -0.00114611
0.97147658 -0.00257081
0.97304348 -0.00122251
0.97461037 -0.00258003
0.97617727 -0.00127665
0.97774417 -0.00258879
0.97931107 -0.00129182
0.98087797 -0.00262982
0.98244486 -0.00129825
0.98401176 -0.00257666
0.98557866 -0.00122454
0.98714556 -0.00249315
0.98871245 -0.00110431
0.99027935 -0.00239892
0.99184625 -0.00102816
0.99341315 -0.00234115
0.99498005 -0.00101144
0.99654694 -0.00233863
0.99811384 -0.00102547
0.99968074 -0.00234847
1.00124764 -0.00104197
1.00281453 -0.00233297
1.00438143 -0.00102616
1.00594833 -0.00231994
1.00751523 -0.00101276
1.00908212 -0.00233819
1.01064902 -0.00104965
1.01221592 -0.00236619
1.01378282 -0.00108560
1.01534972 -0.00238652
1.01691661 -0.00108338
1.01848351 -0.00236753
1.02005041 -0.00106200
1.02161731 -0.00234537
1.02318420 -0.00103935
1.02475110 -0.00233524
1.02631800 -0.00102755
1.02788490 -0.00232592
1.02945179 -0.00101501
1.03101869 -0.00231165
1.03258559 -0.00099573
1.03415249 -0.00230075
1.03571939 -0.00097963
1.03728628 -0.00229060
1.03885318 -0.00097609
1.04042008 -0.00229345
1.04198698 -0.00097665
1.04355387 -0.00229725
1.04512077 -0.00098397
1.04668767 -0.00227736
1.04825457 -0.00094686
1.04982146 -0.00221651
1.05138836 -0.00087428
1.05295526 -0.00214568
1.05452216 -0.00080913
1.05608906 -0.00210590
1.05765595 -0.00080353
1.05922285 -0.00212513
1.06078975 -0.00083365
1.06235665 -0.00215373
1.06392354 -0.00087702
1.06549044 -0.00218630
1.06705734 -0.00088693
1.06862424 -0.00218218
1.07019114 -0.00088778
1.07175803 -0.00217177
1.07332493 -0.00087785
1.07489183 -0.00215390
1.07645873 -0.00085652
1.07802562 -0.00212903
1.07959252 -0.00083226
1.08115942 -0.00208897
1.08272632 -0.00080398
1.08429321 -0.00206829
1.08586011 -0.00078367
1.08742701 -0.00205628
1.08899391 -0.00076775
1.09056081 -0.00204589
1.09212770 -0.00077119
1.09369460 -0.00204981
1.09526150 -0.00078708
1.09682840 -0.00205278
1.09839529 -0.00080374
1.09996219 -0.00205574
1.10152909 -0.00080041
1.10309599 -0.00204622
1.10466288 -0.00078286
1.10622978 -0.00202979
1.10779668 -0.00076414
1.10936358 -0.00201082
1.11093048 -0.00074397
1.11249737 -0.00198882
1.11406427 -0.00072840
1.11563117 -0.00195452
1.11719807 -0.00070184
1.11876496 -0.00192383
1.12033186 -0.00067692
1.12189876 -0.00190165
1.12346566 -0.00065669
1.12503256 -0.00188885
1.12659945 -0.00064925
1.12816635 -0.00188489
1.12973325 -0.00065373
1.13130015 -0.00189319
1.13286704 -0.00067019
1.13443394 -0.00189951
1.13600084 -0.00067470
1.13756774 -0.00189178
1.13913463 -0.00066521
1.14070153 -0.00187401
1.14226843 -0.00065182
1.14383533 -0.00186140
1.14540223 -0.00064560
1.14696912 -0.00184946
1.14853602 -0.00063563
1.15010292 -0.00183344
1.15166982 -0.00062013
1.15323671 -0.00181000
1.15480361 -0.00060004
1.15637051 -0.00179209
1.15793741 -0.00058705
1.15950430 -0.00178299
1.16107120 -0.00059087
1.16263810 -0.00179002
1.16420500 -0.00060660
1.16577190 -0.00179675
1.16733879 -0.00061574
1.16890569 -0.00179271
1.17047259 -0.00060790
1.17203949 -0.00177650
1.17360638 -0.00059176
1.17517328 -0.00175830
1.17674018 -0.00057569
1.17830708 -0.00174593
1.17987397 -0.00056785
1.18144087 -0.00174166
1.18300777 -0.00057011
1.18457467 -0.00174168
1.18614157 -0.00057545
1.18770846 -0.00173806
1.18927536 -0.00056915
1.19084226 -0.00172579
1.19240916 -0.00055464
1.19397605 -0.00170673
1.19554295 -0.00053993
1.19710985 -0.00169163
1.19867675 -0.00052859
1.20024365 -0.00167962
1.20181054 -0.00052088
1.20337744 -0.00167194
1.20494434 -0.00051706
1.20651124 -0.00166967
1.20807813 -0.00052114
1.20964503 -0.00167257
1.21121193 -0.00052571
1.21277883 -0.00167103
1.21434572 -0.00052319
1.21591262 -0.00166051
1.21747952 -0.00050980
1.21904642 -0.00163981
1.22061332 -0.00049404
1.22218021 -0.00162087
1.22374711 -0.00048089
1.22531401 -0.00160898
1.22688091 -0.00047464
1.22844780 -0.00160140
1.23001470 -0.00047466
1.23158160 -0.00160066
1.23314850 -0.00047753
1.23471539 -0.00159843
1.23628229 -0.00047082
1.23784919 -0.00158422
1.23941609 -0.00045542
1.24098299 -0.00156652
1.24254988 -0.00044858
1.24411678 -0.00156111
1.24568368 -0.00045245
1.24725058 -0.00156095
1.24881747 -0.00045255
1.25038437 -0.00155331
1.25195127 -0.00044548
1.25351817 -0.00154591
1.25508506 -0.00043247
1.25665196 -0.00153017
1.25821886 -0.00041601
1.25978576 -0.00150902
1.26135266 -0.00040744
1.26291955 -0.00150122
1.26448645 -0.00041232
1.26605335 -0.00150724
1.26762025 -0.00042260
1.26918714 -0.00150752
1.27075404 -0.00041894
1.27232094 -0.00149403
1.27388784 -0.00039894
1.27545474 -0.00146515
1.27702163 -0.00036666
1.27858853 -0.00143010
1.28015543 -0.00034246
1.28172233 -0.00141317
1.28328922 -0.00034152
1.28485612 -0.00142896
1.28642302 -0.00036676
1.28798992 -0.00145260
1.28955681 -0.00039664
1.29112371 -0.00147339
1.29269061 -0.00040943
1.29425751 -0.00146895
1.29582441 -0.00040326
1.29739130 -0.00145083
1.29895820 -0.00037850
1.30052510 -0.00141542
1.30209200 -0.00034566
1.30365889 -0.00138401
1.30522579 -0.00031804
1.30679269 -0.00136282
1.30835959 -0.00031673
1.30992648 -0.00136764
1.31149338 -0.00033341
1.31306028 -0.00137262
1.31462718 -0.00033315
1.31619408 -0.00134797
1.31776097 -0.00029826
1.31932787 -0.00130072
1.32089477 -0.00025862
1.32246167 -0.00128060
1.32402856 -0.00026985
1.32559546 -0.00131831
1.32716236 -0.00031812
1.32872926 -0.00137479
1.33029615 -0.00036737
1.33186305 -0.00139756
1.33342995 -0.00037474
1.33499685 -0.00137999
1.33656375 -0.00035257
1.33813064 -0.00134876
1.33969754 -0.00031273
1.34126444 -0.00132482
1.34283134 -0.00029428
1.34439823 -0.00132593
1.34596513 -0.00029700
1.34753203 -0.00135407
1.34909893 -0.00032207
1.35066583 -0.00137556
1.35223272 -0.00033980
1.35379962 -0.00137708
1.35536652 -0.00033389
1.35693342 -0.00135936
1.35850031 -0.00030414
1.36006721 -0.00133170
1.36163411 -0.00027911
1.36320101 -0.00130438
1.36476790 -0.00025237
1.36633480 -0.00128764
1.36790170 -0.00023358
1.36946860 -0.00128089
1.37103550 -0.00024289
1.37260239 -0.00129250
1.37416929 -0.00026946
1.37573619 -0.00132052
1.37730309 -0.00028567
1.37886998 -0.00132554
1.38043688 -0.00028418
1.38200378 -0.00131340
1.38357068 -0.00027656
1.38513757 -0.00129705
1.38670447 -0.00026596
1.38827137 -0.00129008
1.38983827 -0.00025877
1.39140517 -0.00128080
1.39297206 -0.00025499
1.39453896 -0.00127587
1.39610586 -0.00025135
1.39767276 -0.00127787
1.39923965 -0.00024944
1.40080655 -0.00127449
1.40237345 -0.00023789
1.40394035 -0.00124857
1.40550724 -0.00021144
1.40707414 -0.00120727
1.40864104 -0.00018086
1.41020794 -0.00119222
1.41177484 -0.00017898
1.41334173 -0.00120574
1.41490863 -0.00020418
1.41647553 -0.00124202
1.41804243 -0.00023513
1.41960932 -0.00127188
1.42117622 -0.00025559
1.42274312 -0.00128683
1.42431002 -0.00026177
1.42587692 -0.00128123
1.42744381 -0.00024957
1.42901071 -0.00126022
1.43057761 -0.00022351
1.43214451 -0.00123744
1.43371140 -0.00020081
1.43527830 -0.00122536
1.43684520 -0.00019619
1.43841210 -0.00123141
1.43997899 -0.00020212
1.44154589 -0.00123817
1.44311279 -0.00020367
1.44467969 -0.00124289
1.44624659 -0.00020322
1.44781348 -0.00123804
1.44938038 -0.00020204
1.45094728 -0.00123665
1.45251418 -0.00019482
1.45408107 -0.00123062
1.45564797 -0.00018478
1.45721487 -0.00122229
1.45878177 -0.00017769
1.46034866 -0.00121856
1.46191556 -0.00017707
1.46348246 -0.00122208
1.46504936 -0.00018213
1.46661626 -0.00122206
1.46818315 -0.00018158
1.46975005 -0.00121607
1.47131695 -0.00017332
1.47288385 -0.00120916
1.47445074 -0.00016639
1.47601764 -0.00120545
1.47758454 -0.00016564
1.47915144 -0.00120439
1.48071833 -0.00016459
1.48228523 -0.00119989
1.48385213 -0.00016079
1.48541903 -0.00119346
1.48698593 -0.00015489
1.48855282 -0.00118683
1.49011972 -0.00014967
1.49168662 -0.00118130
1.49325352 -0.00014563
1.49482041 -0.00117712
1.49638731 -0.00014289
1.49795421 -0.00117360
1.49952111 -0.00014062
1.50108801 -0.00117001
1.50265490 -0.00013715
1.50422180 -0.00116609
1.50578870 -0.00013450
1.50735560 -0.00116363
1.50892249 -0.00013426
1.51048939 -0.00116219
1.51205629 -0.00013409
1.51362319 -0.00115955
1.51519008 -0.00012983
1.51675698 -0.00115284
1.51832388 -0.00012351
1.51989078 -0.00114542
1.52145768 -0.00011794
1.52302457 -0.00114152
1.52459147 -0.00011480
1.52615837 -0.00113832
1.52772527 -0.00011267
1.52929216 -0.00113501
1.53085906 -0.00011009
1.53242596 -0.00113153
1.53399286 -0.00010800
1.53555975 -0.00112831
1.53712665 -0.00010570
1.53869355 -0.00112422
1.54026045 -0.00010244
1.54182735 -0.00112110
1.54339424 -0.00009922
1.54496114 -0.00111835
1.54652804 -0.00009793
1.54809494 -0.00111606
1.54966183 -0.00009637
1.55122873 -0.00111320
1.55279563 -0.00009387
1.55436253 -0.00110898
1.55592942 -0.00009031
1.55749632 -0.00110435
1.55906322 -0.00008662
1.56063012 -0.00110048
1.56219702 -0.00008364
1.56376391 -0.00109764
1.56533081 -0.00008127
1.56689771 -0.00109504
1.56846461 -0.00007987
1.57003150 -0.00109289
1.57159840 -0.00007869
1.57316530 -0.00109116
1.57473220 -0.00007757
1.57629910 -0.00108987
1.57786599 -0.00007666
1.57943289 -0.00108860
1.58099979 -0.00007632
1.58256669 -0.00108680
1.58413358 -0.00007535
1.58570048 -0.00108445
1.58726738 -0.00007273
1.58883428 -0.00108126
1.59040117 -0.00006981
1.59196807 -0.00107752
1.59353497 -0.00006627
1.59510187 -0.00107380
1.59666877 -0.00006292
1.59823566 -0.00107045
1.59980256 -0.00006028
1.60136946 -0.00106747
1.60293636 -0.00005821
1.60450325 -0.00106444
1.60607015 -0.00005551
1.60763705 -0.00106074
1.60920395 -0.00005281
1.61077084 -0.00105741
1.61233774 -0.00005036
1.61390464 -0.00105482
1.61547154 -0.00004839
1.61703844 -0.00105216
1.61860533 -0.00004586
1.62017223 -0.00104886
1.62173913 -0.00004327
1.62330603 -0.00104666
1.62487292 -0.00004144
1.62643982 -0.00104472
1.62800672 -0.00004106
1.62957362 -0.00104323
1.63114052 -0.00004042
1.63270741 -0.00104158
1.63427431 -0.00003944
1.63584121 -0.00103964
1.63740811 -0.00003722
1.63897500 -0.00103605
1.64054190 -0.00003455
1.64210880 -0.00103262
1.64367570 -0.00003159
1.64524259 -0.00103022
1.64680949 -0.00003017
1.64837639 -0.00102852
1.64994329 -0.00002964
1.65151019 -0.00102664
1.65307708 -0.00002919
1.65464398 -0.00102444
1.65621088 -0.00002694
1.65777778 -0.00102009
1.65934467 -0.00002264
1.66091157 -0.00101422
1.66247847 -0.00001734
1.66404537 -0.00100996
1.66561226 -0.00001461
1.66717916 -0.00100838
1.66874606 -0.00001485
1.67031296 -0.00100769
1.67187986 -0.00001507
1.67344675 -0.00100576
1.67501365 -0.00001292
1.67658055 -0.00100237
1.67814745 -0.00000964
1.67971434 -0.00099905
1.68128124 -0.00000757
1.68284814 -0.00099758
1.68441504 -0.00000729
1.68598193 -0.00099700
1.68754883 -0.00000752
1.68911573 -0.00099535
1.69068263 -0.00000571
1.69224953 -0.00099232
1.69381642 -0.00000265
1.69538332 -0.00098853
1.69695022 0.00000038
1.69851712 -0.00098578
1.70008401 0.00000211
1.70165091 -0.00098319
1.70321781 0.00000438
1.70478471 -0.00097878
1.70635161 0.00000880
1.70791850 -0.00097324
1.70948540 0.00001336
1.71105230 -0.00097078
1.71261920 0.00001332
1.71418609 -0.00097188
1.71575299 0.00001018
1.71731989 -0.00097387
1.71888679 0.00000955
1.72045368 -0.00097142
1.72202058 0.00001270
1.72358748 -0.00096598
