# Energy(eV)  Abs(norm)
0.85168455 -0.00170515
0.85513266 0.00235349
0.85858078 -0.00129089
0.86202889 0.00300154
0.86547701 -0.00076128
0.86892512 0.00317641
0.87237324 -0.00061745
0.87582135 0.00309926
0.87926947 -0.00090438
0.88271759 0.00282310
0.88616570 -0.00091116
0.88961382 0.00265844
0.89306193 -0.00104589
0.89651005 0.00266147
0.89995816 -0.00123969
0.90340628 0.00232226
0.90685439 -0.00184681
0.91030251 0.00177202
0.91375063 -0.00252671
0.91719874 0.00104826
0.92064686 -0.00303687
0.92409497 0.00052774
0.92754309 -0.00335536
0.93099120 0.00035720
0.93443932 -0.00324837
0.93788743 0.00039609
0.94133555 -0.00301710
0.94478367 0.00069848
0.94823178 -0.00292376
0.95167990 0.00068962
0.95512801 -0.00306769
0.95857613 0.00053848
0.96202424 -0.00319032
0.96547236 0.00042085
0.96892047 -0.00324551
0.97236859 0.00035490
0.97581671 -0.00318154
0.97926482 0.00028230
0.98271294 -0.00318641
0.98616105 0.00017533
0.98960917 -0.00318081
0.99305728 0.00016154
0.99650540 -0.00313657
0.99995351 0.00022626
1.00340163 -0.00300337
1.00684975 0.00033386
1.01029786 -0.00282190
1.01374598 0.00052066
1.01719409 -0.00261303
1.02064221 0.00071439
1.02409032 -0.00241296
1.02753844 0.00084528
1.03098656 -0.00228525
1.03443467 0.00086247
1.03788279 -0.00228654
1.04133090 0.00084098
1.04477902 -0.00231081
1.04822713 0.00082579
1.05167525 -0.00230705
1.05512336 0.00080461
1.05857148 -0.00231581
1.06201960 0.00075081
1.06546771 -0.00241662
1.06891583 0.00060866
1.07236394 -0.00259706
1.07581206 0.00040292
1.07926017 -0.00279098
1.08270829 0.00018291
1.08615640 -0.00298415
1.08960452 -0.00000583
1.09305264 -0.00316345
1.09650075 -0.00016227
1.09994887 -0.00331458
1.10339698 -0.00028757
1.10684510 -0.00341975
1.11029321 -0.00035614
1.11374133 -0.00345610
1.11718944 -0.00034269
1.12063756 -0.00340052
1.12408568 -0.00023934
1.12753379 -0.00325754
1.13098191 -0.00006296
1.13443002 -0.00307642
1.13787814 0.00011133
1.14132625 -0.00293141
1.14477437 0.00022351
1.14822248 -0.00287524
1.15167060 0.00023765
1.15511872 -0.00290857
1.15856683 0.00017241
1.16201495 -0.00299145
1.16546306 0.00007784
1.16891118 -0.00307831
1.17235929 0.00001129
1.17580741 -0.00311057
1.17925552 0.00001020
1.18270364 -0.00306364
1.18615176 0.00009740
1.18959987 -0.00293828
1.19304799 0.00023998
1.19649610 -0.00278621
1.19994422 0.00038154
1.20339233 -0.00267022
1.20684045 0.00046282
1.21028856 -0.00262208
1.21373668 0.00046903
1.21718480 -0.00263209
1.22063291 0.00044417
1.22408103 -0.00264322
1.22752914 0.00042526
1.23097726 -0.00262063
1.23442537 0.00045715
1.23787349 -0.00255683
1.24132160 0.00054205
1.24476972 -0.00245936
1.24821784 0.00063777
1.25166595 -0.00237304
1.25511407 0.00068571
1.25856218 -0.00235985
1.26201030 0.00065895
1.26545841 -0.00240976
1.26890653 0.00057142
1.27235464 -0.00248123
1.27580276 0.00048798
1.27925088 -0.00253448
1.28269899 0.00044629
1.28614711 -0.00255329
1.28959522 0.00043983
1.29304334 -0.00254436
1.29649145 0.00046639
1.29993957 -0.00250344
1.30338768 0.00050392
1.30683580 -0.00245391
1.31028392 0.00056052
1.31373203 -0.00241251
1.31718015 0.00058727
1.32062826 -0.00238903
1.32407638 0.00058599
1.32752449 -0.00239845
1.33097261 0.00058679
1.33442073 -0.00239006
1.33786884 0.00060362
1.34131696 -0.00234199
1.34476507 0.00066113
1.34821319 -0.00227446
1.35166130 0.00070812
1.35510942 -0.00222030
1.35855753 0.00073958
1.36200565 -0.00220854
1.36545377 0.00073871
1.36890188 -0.00222710
1.37235000 0.00071304
1.37579811 -0.00225582
1.37924623 0.00068695
1.38269434 -0.00226658
1.38614246 0.00068350
1.38959057 -0.00223380
1.39303869 0.00073098
1.39648681 -0.00217166
1.39993492 0.00078141
1.40338304 -0.00211587
1.40683115 0.00080546
1.41027927 -0.00210906
1.41372738 0.00079153
1.41717550 -0.00214186
1.42062361 0.00076102
1.42407173 -0.00215831
1.42751985 0.00075725
1.43096796 -0.00213237
1.43441608 0.00079221
1.43786419 -0.00207925
1.44131231 0.00084470
1.44476042 -0.00202438
1.44820854 0.00088467
1.45165665 -0.00199488
1.45510477 0.00089571
1.45855289 -0.00198966
1.46200100 0.00089032
1.46544912 -0.00200240
1.46889723 0.00087650
1.47234535 -0.00201258
1.47579346 0.00086224
1.47924158 -0.00202119
1.48268969 0.00084863
1.48613781 -0.00203284
1.48958593 0.00082829
1.49303404 -0.00205289
1.49648216 0.00080343
1.49993027 -0.00207349
1.50337839 0.00078581
1.50682650 -0.00208067
1.51027462 0.00078551
1.51372273 -0.00206766
1.51717085 0.00080760
1.52061897 -0.00203946
1.52406708 0.00083898
1.52751520 -0.00200587
1.53096331 0.00087075
1.53441143 -0.00197641
1.53785954 0.00089543
1.54130766 -0.00195336
1.54475577 0.00091260
1.54820389 -0.00193805
1.55165201 0.00092091
1.55510012 -0.00193422
1.55854824 0.00091666
1.56199635 -0.00194283
1.56544447 0.00090121
1.56889258 -0.00195983
1.57234070 0.00088177
1.57578881 -0.00197352
1.57923693 0.00086902
1.58268505 -0.00197612
1.58613316 0.00087055
1.58958128 -0.00196468
1.59302939 0.00088547
1.59647751 -0.00194363
1.59992562 0.00090794
1.60337374 -0.00191919
1.60682185 0.00093052
1.61026997 -0.00189666
1.61371809 0.00094875
1.61716620 -0.00187766
1.62061432 0.00096256
1.62406243 -0.00186214
1.62751055 0.00097277
1.63095866 -0.00185216
1.63440678 0.00097730
1.63785490 -0.00185035
1.64130301 0.00097280
1.64475113 -0.00185848
1.64819924 0.00096268
1.65164736 -0.00186758
1.65509547 0.00095341
1.65854359 -0.00187079
1.66199170 0.00095366
1.66543982 -0.00186317
1.66888794 0.00096595
1.67233605 -0.00184320
1.67578417 0.00098377
1.67923228 -0.00182212
1.68268040 0.00100267
1.68612851 -0.00180438
1.68957663 0.00101537
1.69302474 -0.00179495
1.69647286 0.00102282
1.69992098 -0.00178943
1.70336909 0.00102516
1.70681721 -0.00178830
1.71026532 0.00102064
1.71371344 -0.00179911
1.71716155 0.00100484
1.72060967 -0.00182144
1.72405778 0.00097426
1.72750590 -0.00185308
1.73095402 0.00093987
1.73440213 -0.00188354
1.73785025 0.00091340
1.74129836 -0.00190128
1.74474648 0.00090274
1.74819459 -0.00190183
1.75164271 0.00090783
1.75509082 -0.00188918
1.75853894 0.00092320
1.76198706 -0.00187076
1.76543517 0.00094368
1.76888329 -0.00184453
1.77233140 0.00096730
1.77577952 -0.00181769
1.77922763 0.00099498
1.78267575 -0.00178745
1.78612386 0.00102636
1.78957198 -0.00175510
1.79302010 0.00105628
1.79646821 -0.00172397
1.79991633 0.00108271
1.80336444 -0.00169979
1.80681256 0.00109799
1.81026067 -0.00168893
1.81370879 0.00110299
1.81715690 -0.00168363
1.82060502 0.00110258
1.82405314 -0.00168060
1.82750125 0.00110532
1.83094937 -0.00167513
1.83439748 0.00110983
1.83784560 -0.00167031
1.84129371 0.00111119
1.84474183 -0.00167066
1.84818994 0.00110665
1.85163806 -0.00167567
1.85508618 0.00109768
1.85853429 -0.00168424
1.86198241 0.00108844
1.86543052 -0.00169056
1.86887864 0.00108275
1.87232675 -0.00169207
1.87577487 0.00108431
1.87922298 -0.00168452
1.88267110 0.00109437
1.88611922 -0.00166838
1.88956733 0.00111243
1.89301545 -0.00164874
1.89646356 0.00113089
1.89991168 -0.00163207
1.90335979 0.00114107
1.90680791 -0.00162607
1.91025603 0.00114017
1.91370414 -0.00163074
1.91715226 0.00113048
1.92060037 -0.00164051
1.92404849 0.00111911
1.92749660 -0.00164902
1.93094472 0.00111032
1.93439283 -0.00165275
1.93784095 0.00110802
1.94128907 -0.00165001
1.94473718 0.00111340
1.94818530 -0.00163963
1.95163341 0.00112563
1.95508153 -0.00162296
1.95852964 0.00114144
1.96197776 -0.00160549
1.96542587 0.00115610
1.96887399 -0.00159222
1.97232211 0.00116455
1.97577022 -0.00158662
1.97921834 0.00116477
1.98266645 -0.00158847
1.98611457 0.00115839
1.98956268 -0.00159594
1.99301080 0.00114962
1.99645891 -0.00160331
1.99990703 0.00114248
2.00335515 -0.00160612
2.00680326 0.00114052
2.01025138 -0.00160250
2.01369949 0.00114552
2.01714761 -0.00159372
2.02059572 0.00115411
2.02404384 -0.00158372
2.02749195 0.00116286
2.03094007 -0.00157597
2.03438819 0.00116769
2.03783630 -0.00157258
2.04128442 0.00116877
2.04473253 -0.00157190
2.04818065 0.00116803
2.05162876 -0.00157126
2.05507688 0.00116749
2.05852499 -0.00156935
2.06197311 0.00116773
2.06542123 -0.00156693
2.06886934 0.00116793
2.07231746 -0.00156512
2.07576557 0.00116803
2.07921369 -0.00156493
2.08266180 0.00116655
2.08610992 -0.00156649
2.08955803 0.00116317
2.09300615 -0.00156926
2.09645427 0.00115923
2.09990238 -0.00157196
2.10335050 0.00115688
2.10679861 -0.00157150
2.11024673 0.00115736
2.11369484 -0.00156806
2.11714296 0.00115930
2.12059107 -0.00156381
2.12403919 0.00116139
2.12748731 -0.00155993
2.13093542 0.00116449
2.13438354 -0.00155439
2.13783165 0.00117001
2.14127977 -0.00154602
2.14472788 0.00117823
2.14817600 -0.00153599
2.15162411 0.00118701
2.15507223 -0.00152740
2.15852035 0.00119374
2.16196846 -0.00152142
2.16541658 0.00119753
2.16886469 -0.00151649
2.17231281 0.00119989
2.17576092 -0.00151215
2.17920904 0.00120300
2.18265715 -0.00150694
2.18610527 0.00120764
2.18955339 -0.00150085
2.19300150 0.00121195
2.19644962 -0.00149644
2.19989773 0.00121310
2.20334585 -0.00149527
2.20679396 0.00121156
2.21024208 -0.00149686
2.21369020 0.00120907
2.21713831 -0.00149675
2.22058643 0.00120939
2.22403454 -0.00149306
2.22748266 0.00121293
2.23093077 -0.00148640
2.23437889 0.00121822
2.23782700 -0.00147986
2.24127512 0.00122322
2.24472324 -0.00147417
2.24817135 0.00122643
2.25161947 -0.00147007
2.25506758 0.00122766
2.25851570 -0.00146808
2.26196381 0.00122729
2.26541193 -0.00146751
2.26886004 0.00122602
2.27230816 -0.00146737
2.27575628 0.00122511
2.27920439 -0.00146618
2.28265251 0.00122473
2.28610062 -0.00146467
2.28954874 0.00122429
2.29299685 -0.00146395
2.29644497 0.00122328
2.29989308 -0.00146340
2.30334120 0.00122257
2.30678932 -0.00146178
2.31023743 0.00122377
2.31368555 -0.00145748
2.31713366 0.00122823
2.32058178 -0.00145067
2.32402989 0.00123398
2.32747801 -0.00144393
2.33092612 0.00123892
2.33437424 -0.00143986
2.33782236 0.00123982
2.34127047 -0.00143997
2.34471859 0.00123662
2.34816670 -0.00144284
2.35161482 0.00123161
2.35506293 -0.00144545
2.35851105 0.00122900
2.36195916 -0.00144455
2.36540728 0.00123075
2.36885540 -0.00144010
2.37230351 0.00123559
2.37575163 -0.00143414
2.37919974 0.00123940
2.38264786 -0.00143020
2.38609597 0.00124155
2.38954409 -0.00142751
2.39299220 0.00124252
2.39644032 -0.00142484
2.39988844 0.00124382
2.40333655 -0.00142162
2.40678467 0.00124604
2.41023278 -0.00141825
2.41368090 0.00124741
2.41712901 -0.00141575
2.42057713 0.00124887
2.42402524 -0.00141423
2.42747336 0.00124901
2.43092148 -0.00141223
2.43436959 0.00124923
2.43781771 -0.00141038
2.44126582 0.00125023
2.44471394 -0.00140751
2.44816205 0.00125247
2.45161017 -0.00140377
2.45505828 0.00125522
2.45850640 -0.00140028
2.46195452 0.00125718
2.46540263 -0.00139730
2.46885075 0.00125790
2.47229886 -0.00139594
2.47574698 0.00125843
2.47919509 -0.00139453
2.48264321 0.00125801
2.48609132 -0.00139359
2.48953944 0.00125758
2.49298756 -0.00139286
2.49643567 0.00125699
2.49988379 -0.00139182
2.50333190 0.00125682
2.50678002 -0.00138984
2.51022813 0.00125776
2.51367625 -0.00138770
2.51712437 0.00125784
2.52057248 -0.00138637
2.52402060 0.00125781
2.52746871 -0.00138560
2.53091683 0.00125719
2.53436494 -0.00138432
2.53781306 0.00125733
2.54126117 -0.00138255
2.54470929 0.00125837
2.54815741 -0.00137971
2.55160552 0.00126000
2.55505364 -0.00137601
2.55850175 0.00126242
2.56194987 -0.00137160
2.56539798 0.00126505
2.56884610 -0.00136781
2.57229421 0.00126710
2.57574233 -0.00136518
2.57919045 0.00126816
2.58263856 -0.00136244
2.58608668 0.00126945
2.58953479 -0.00135986
2.59298291 0.00127078
2.59643102 -0.00135781
2.59987914 0.00127098
2.60332725 -0.00135676
2.60677537 0.00126987
2.61022349 -0.00135599
2.61367160 0.00126890
2.61711972 -0.00135463
2.62056783 0.00126979
2.62401595 -0.00135191
2.62746406 0.00127120
2.63091218 -0.00134955
2.63436029 0.00127171
2.63780841 -0.00134845
2.64125653 0.00127000
2.64470464 -0.00134909
2.64815276 0.00126793
2.65160087 -0.00134904
2.65504899 0.00126745
2.65849710 -0.00134619
2.66194522 0.00126968
2.66539333 -0.00134107
2.66884145 0.00127322
2.67228957 -0.00133543
2.67573768 0.00127611
2.67918580 -0.00133202
2.68263391 0.00127717
2.68608203 -0.00133012
2.68953014 0.00127627
2.69297826 -0.00132972
2.69642637 0.00127472
2.69987449 -0.00132968
2.70332261 0.00127386
2.70677072 -0.00132888
2.71021884 0.00127319
2.71366695 -0.00132745
2.71711507 0.00127298
2.72056318 -0.00132582
2.72401130 0.00127179
2.72745941 -0.00132495
2.73090753 0.00127104
2.73435565 -0.00132383
2.73780376 0.00127128
2.74125188 -0.00132147
2.74469999 0.00127220
2.74814811 -0.00131840
2.75159622 0.00127365
2.75504434 -0.00131562
2.75849245 0.00127440
2.76194057 -0.00131306
2.76538869 0.00127526
2.76883680 -0.00131080
2.77228492 0.00127573
2.77573303 -0.00130868
2.77918115 0.00127529
2.78262926 -0.00130779
2.78607738 0.00127501
2.78952549 -0.00130695
2.79297361 0.00127414
2.79642173 -0.00130578
2.79986984 0.00127342
2.80331796 -0.00130460
2.80676607 0.00127277
2.81021419 -0.00130376
2.81366230 0.00127216
2.81711042 -0.00130247
2.82055854 0.00127228
2.82400665 -0.00130002
2.82745477 0.00127372
2.83090288 -0.00129627
2.83435100 0.00127605
2.83779911 -0.00129254
2.84124723 0.00127837
2.84469534 -0.00128918
2.84814346 0.00127948
2.85159158 -0.00128768
2.85503969 0.00127895
2.85848781 -0.00128769
2.86193592 0.00127707
2.86538404 -0.00128861
2.86883215 0.00127517
2.87228027 -0.00128841
2.87572838 0.00127544
2.87917650 -0.00128578
2.88262462 0.00127768
2.88607273 -0.00128180
2.88952085 0.00127996
2.89296896 -0.00127934
2.89641708 0.00127988
2.89986519 -0.00127915
2.90331331 0.00127828
2.90676142 -0.00127950
2.91020954 0.00127699
2.91365766 -0.00127802
2.91710577 0.00127817
2.92055389 -0.00127506
2.92400200 0.00128020
2.92745012 -0.00127212
2.93089823 0.00128096
2.93434635 -0.00127071
2.93779446 0.00127990
2.94124258 -0.00127002
2.94469070 0.00127907
2.94813881 -0.00126854
2.95158693 0.00127992
2.95503504 -0.00126554
2.95848316 0.00128184
2.96193127 -0.00126154
2.96537939 0.00128368
2.96882750 -0.00125881
2.97227562 0.00128442
2.97572374 -0.00125771
2.97917185 0.00128354
2.98261997 -0.00125772
2.98606808 0.00128143
2.98951620 -0.00125774
2.99296431 0.00127990
2.99641243 -0.00125751
2.99986054 0.00127924
3.00330866 -0.00125693
3.00675678 0.00127808
3.01020489 -0.00125651
3.01365301 0.00127682
3.01710112 -0.00125614
3.02054924 0.00127616
3.02399735 -0.00125498
3.02744547 0.00127662
3.03089358 -0.00125341
3.03434170 0.00127691
3.03778982 -0.00125206
3.04123793 0.00127677
3.04468605 -0.00125086
3.04813416 0.00127722
3.05158228 -0.00124868
3.05503039 0.00127877
3.05847851 -0.00124517
3.06192662 0.00128074
3.06537474 -0.00124148
3.06882286 0.00128222
3.07227097 -0.00123823
3.07571909 0.00128357
3.07916720 -0.00123602
3.08261532 0.00128407
3.08606343 -0.00123461
3.08951155 0.00128307
3.09295967 -0.00123433
3.09640778 0.00128154
3.09985590 -0.00123388
3.10330401 0.00128081
3.10675213 -0.00123264
3.11020024 0.00128069
3.11364836 -0.00123048
3.11709647 0.00128009
3.12054459 -0.00122859
3.12399271 0.00127985
3.12744082 -0.00122692
3.13088894 0.00128092
3.13433705 -0.00122436
3.13778517 0.00128202
3.14123328 -0.00122228
3.14468140 0.00128167
3.14812951 -0.00122130
3.15157763 0.00128010
3.15502575 -0.00122122
3.15847386 0.00127885
3.16192198 -0.00121991
3.16537009 0.00127841
3.16881821 -0.00121794
3.17226632 0.00127842
3.17571444 -0.00121569
3.17916255 0.00127851
3.18261067 -0.00121385
3.18605879 0.00127914
3.18950690 -0.00121161
3.19295502 0.00127974
3.19640313 -0.00120949
3.19985125 0.00127918
3.20329936 -0.00120891
3.20674748 0.00127764
3.21019559 -0.00120937
3.21364371 0.00127478
3.21709183 -0.00121045
3.22053994 0.00127285
3.22398806 -0.00121009
3.22743617 0.00127097
3.23088429 -0.00120899
3.23433240 0.00127011
3.23778052 -0.00120760
3.24122863 0.00126966
3.24467675 -0.00120632
3.24812487 0.00126902
3.25157298 -0.00120487
3.25502110 0.00126862
3.25846921 -0.00120343
3.26191733 0.00126769
3.26536544 -0.00120192
3.26881356 0.00126827
3.27226167 -0.00120016
3.27570979 0.00126883
3.27915791 -0.00119741
3.28260602 0.00126889
3.28605414 -0.00119592
3.28950225 0.00126787
3.29295037 -0.00119616
3.29639848 0.00126577
3.29984660 -0.00119660
3.30329471 0.00126352
3.30674283 -0.00119555
3.31019095 0.00126369
3.31363906 -0.00119176
3.31708718 0.00126646
3.32053529 -0.00118694
3.32398341 0.00127059
3.32743152 -0.00118227
3.33087964 0.00127225
3.33432775 -0.00118082
3.33777587 0.00127025
3.34122399 -0.00118259
3.34467210 0.00126625
3.34812022 -0.00118481
3.35156833 0.00126308
3.35501645 -0.00118363
3.35846456 0.00126434
3.36191268 -0.00117857
3.36536079 0.00126792
3.36880891 -0.00117295
3.37225703 0.00127063
3.37570514 -0.00116963
3.37915326 0.00127060
3.38260137 -0.00116853
3.38604949 0.00126938
3.38949760 -0.00116803
3.39294572 0.00126838
3.39639384 -0.00116741
3.39984195 0.00126675
3.40329007 -0.00116851
3.40673818 0.00126342
3.41018630 -0.00117012
3.41363441 0.00125964
3.41708253 -0.00117095
3.42053064 0.00125797
3.42397876 -0.00116936
3.42742688 0.00125893
3.43087499 -0.00116600
3.43432311 0.00125985
3.43777122 -0.00116362
3.44121934 0.00125977
3.44466745 -0.00116260
3.44811557 0.00125911
3.45156368 -0.00116252
3.45501180 0.00125866
3.45845992 -0.00116151
3.46190803 0.00125778
3.46535615 -0.00116056
3.46880426 0.00125688
3.47225238 -0.00115932
3.47570049 0.00125686
3.47914861 -0.00115758
3.48259672 0.00125760
3.48604484 -0.00115491
3.48949296 0.00125815
3.49294107 -0.00115338
3.49638919 0.00125789
3.49983730 -0.00115299
3.50328542 0.00125696
3.50673353 -0.00115268
3.51018165 0.00125535
3.51362976 -0.00115229
3.51707788 0.00125363
3.52052600 -0.00115191
3.52397411 0.00125161
3.52742223 -0.00115121
3.53087034 0.00125103
3.53431846 -0.00114919
3.53776657 0.00125261
3.54121469 -0.00114550
3.54466280 0.00125517
3.54811092 -0.00114175
3.55155904 0.00125699
3.55500715 -0.00113943
3.55845527 0.00125653
3.56190338 -0.00113847
3.56535150 0.00125485
3.56879961 -0.00113783
3.57224773 0.00125379
3.57569584 -0.00113540
3.57914396 0.00125433
3.58259208 -0.00113260
3.58604019 0.00125593
3.58948831 -0.00113031
3.59293642 0.00125496
3.59638454 -0.00113077
3.59983265 0.00125195
3.60328077 -0.00113233
3.60672888 0.00124879
3.61017700 -0.00113249
3.61362512 0.00124741
3.61707323 -0.00113093
3.62052135 0.00124752
3.62396946 -0.00112817
3.62741758 0.00124719
3.63086569 -0.00112633
3.63431381 0.00124763
3.63776192 -0.00112389
3.64121004 0.00124811
3.64465816 -0.00112162
3.64810627 0.00124828
3.65155439 -0.00112020
3.65500250 0.00124689
3.65845062 -0.00112030
3.66189873 0.00124411
3.66534685 -0.00112060
3.66879496 0.00124235
3.67224308 -0.00111925
3.67569120 0.00124212
3.67913931 -0.00111652
3.68258743 0.00124294
3.68603554 -0.00111345
3.68948366 0.00124312
3.69293177 -0.00111184
3.69637989 0.00124266
3.69982801 -0.00111069
3.70327612 0.00124200
3.70672424 -0.00110936
3.71017235 0.00124173
3.71362047 -0.00110687
3.71706858 0.00124170
3.72051670 -0.00110456
3.72396481 0.00124148
3.72741293 -0.00110334
3.73086105 0.00123997
3.73430916 -0.00110408
3.73775728 0.00123648
3.74120539 -0.00110648
3.74465351 0.00123188
3.74810162 -0.00110884
3.75154974 0.00122800
3.75499785 -0.00110922
3.75844597 0.00122739
3.76189409 -0.00110574
3.76534220 0.00122948
3.76879032 -0.00110046
3.77223843 0.00123183
3.77568655 -0.00109636
3.77913466 0.00123203
3.78258278 -0.00109551
3.78603089 0.00123030
3.78947901 -0.00109570
3.79292713 0.00122868
3.79637524 -0.00109471
3.79982336 0.00122845
3.80327147 -0.00109229
3.80671959 0.00122872
3.81016770 -0.00108983
3.81361582 0.00122816
3.81706393 -0.00108875
3.82051205 0.00122627
3.82396017 -0.00108876
3.82740828 0.00122314
3.83085640 -0.00108921
3.83430451 0.00122072
3.83775263 -0.00108806
3.84120074 0.00122004
3.84464886 -0.00108592
3.84809697 0.00122119
3.85154509 -0.00108292
3.85499321 0.00122136
