# Energy(eV)  Abs(norm)
0.32434783 0.01312987
0.32591472 0.01658156
0.32748162 0.01302924
0.32904852 0.01644434
0.33061542 0.01315414
0.33218231 0.01663878
0.33374921 0.01354016
0.33531611 0.01718919
0.33688301 0.01412072
0.33844991 0.01786271
0.34001680 0.01467246
0.34158370 0.01861283
0.34315060 0.01566765
0.34471750 0.01994785
0.34628439 0.01760609
0.34785129 0.02221639
0.34941819 0.01997654
0.35098509 0.02446875
0.35255198 0.02179792
0.35411888 0.02561422
0.35568578 0.02264783
0.35725268 0.02651564
0.35881958 0.02411061
0.36038647 0.02889546
0.36195337 0.02787735
0.36352027 0.03367584
0.36508717 0.03342973
0.36665406 0.03942163
0.36822096 0.03848662
0.36978786 0.04361046
0.37135476 0.04174552
0.37292165 0.04609726
0.37448855 0.04485258
0.37605545 0.04967867
0.37762235 0.05045303
0.37918925 0.05649845
0.38075614 0.05801588
0.38232304 0.06284821
0.38388994 0.06311989
0.38545684 0.06558914
0.38702373 0.06330267
0.38859063 0.06503131
0.39015753 0.06267487
0.39172443 0.06594238
0.39329132 0.06659251
0.39485822 0.07199948
0.39642512 0.07640846
0.39799202 0.08351633
0.39955892 0.09129842
0.40112581 0.09917898
0.40269271 0.11046761
0.40425961 0.12109912
0.40582651 0.13517417
0.40739340 0.14758070
0.40896030 0.16276939
0.41052720 0.17564001
0.41209410 0.18982688
0.41366100 0.20143520
0.41522789 0.22405173
0.41679479 0.25067336
0.41836169 0.30014605
0.41992859 0.35875322
0.42149548 0.44451125
0.42306238 0.53494617
0.42462928 0.63503011
0.42619618 0.71129112
0.42776307 0.79000692
0.42932997 0.83862310
0.43089687 0.87612502
0.43246377 0.87489071
0.43403067 0.87155127
0.43559756 0.83106078
0.43716446 0.78279832
0.43873136 0.70871274
0.44029826 0.64195062
0.44186515 0.56450082
0.44343205 0.50598508
0.44499895 0.43232597
0.44656585 0.38943203
0.44813274 0.33970320
0.44969964 0.31541932
0.45126654 0.28719796
0.45283344 0.30031800
0.45440034 0.29492909
0.45596723 0.33048574
0.45753413 0.35859494
0.45910103 0.41167845
0.46066793 0.44803679
0.46223482 0.51498060
0.46380172 0.55956024
0.46536862 0.63010837
0.46693552 0.68294561
0.46850241 0.76925069
0.47006931 0.83880542
0.47163621 0.92322388
0.47320311 0.96637228
0.47477001 1.00000000
0.47633690 0.95756483
0.47790380 0.88148384
0.47947070 0.74116567
0.48103760 0.60937569
0.48260449 0.45161941
0.48417139 0.33960907
0.48573829 0.23507038
0.48730519 0.18811956
0.48887209 0.12950941
0.49043898 0.10184681
0.49200588 0.06629230
0.49357278 0.05026796
0.49513968 0.02554969
0.49670657 0.02147235
0.49827347 0.00779956
0.49984037 0.01506609
0.50140727 0.00436577
0.50297416 0.01363691
0.50454106 0.00333647
0.50610796 0.01138980
0.50767486 0.00022566
0.50924176 0.00573712
0.51080865 -0.00652738
0.51237555 -0.00129089
0.51394245 -0.01319588
0.51550935 -0.00670474
0.51707624 -0.01600359
0.51864314 -0.00877715
0.52021004 -0.01641295
0.52177694 -0.00840101
0.52334383 -0.01604343
0.52491073 -0.00821732
0.52647763 -0.01575868
0.52804453 -0.00819997
0.52961143 -0.01572168
0.53117832 -0.00802414
0.53274522 -0.01564482
0.53431212 -0.00868336
0.53587902 -0.01589509
0.53744591 -0.00970806
0.53901281 -0.01683982
0.54057971 -0.01091184
0.54214661 -0.01783919
0.54371351 -0.01202822
0.54528040 -0.01846742
0.54684730 -0.01275155
0.54841420 -0.01844969
0.54998110 -0.01217710
0.55154799 -0.01762626
0.55311489 -0.01128754
0.55468179 -0.01657892
0.55624869 -0.01081124
0.55781558 -0.01622881
0.55938248 -0.01079693
0.56094938 -0.01630817
0.56251628 -0.01114525
0.56408318 -0.01671364
0.56565007 -0.01166518
0.56721697 -0.01726711
0.56878387 -0.01193510
0.57035077 -0.01760117
0.57191766 -0.01177803
0.57348456 -0.01730013
0.57505146 -0.01145316
0.57661836 -0.01679084
0.57818525 -0.01109444
0.57975215 -0.01639044
0.58131905 -0.01077545
0.58288595 -0.01632372
0.58445285 -0.01067464
0.58601974 -0.01645825
0.58758664 -0.01060516
0.58915354 -0.01645280
0.59072044 -0.01033395
0.59228733 -0.01586004
0.59385423 -0.00962313
0.59542113 -0.01489869
0.59698803 -0.00878965
0.59855492 -0.01415307
0.60012182 -0.00828067
0.60168872 -0.01402572
0.60325562 -0.00834512
0.60482252 -0.01425299
0.60638941 -0.00834917
0.60795631 -0.01424236
0.60952321 -0.00794726
0.61109011 -0.01362883
0.61265700 -0.00732266
0.61422390 -0.01307141
0.61579080 -0.00703193
0.61735770 -0.01302542
0.61892460 -0.00717820
0.62049149 -0.01308879
0.62205839 -0.00716059
0.62362529 -0.01263422
0.62519219 -0.00654120
0.62675908 -0.01192334
0.62832598 -0.00585719
0.62989288 -0.01145392
0.63145978 -0.00570249
0.63302667 -0.01169562
0.63459357 -0.00605230
0.63616047 -0.01226285
0.63772737 -0.00665441
0.63929427 -0.01278934
0.64086116 -0.00703320
0.64242806 -0.01280200
0.64399496 -0.00689115
0.64556186 -0.01222917
0.64712875 -0.00628261
0.64869565 -0.01147784
0.65026255 -0.00560993
0.65182945 -0.01103375
0.65339634 -0.00546263
0.65496324 -0.01120127
0.65653014 -0.00585541
0.65809704 -0.01172693
0.65966394 -0.00614615
0.66123083 -0.01185851
0.66279773 -0.00593125
0.66436463 -0.01130028
0.66593153 -0.00550689
0.66749842 -0.01104434
0.66906532 -0.00558350
0.67063222 -0.01149389
0.67219912 -0.00623298
0.67376601 -0.01209785
0.67533291 -0.00674361
0.67689981 -0.01222145
0.67846671 -0.00653396
0.68003361 -0.01196911
0.68160050 -0.00609533
0.68316740 -0.01148871
0.68473430 -0.00573947
0.68630120 -0.01124335
0.68786809 -0.00564349
0.68943499 -0.01121250
0.69100189 -0.00575942
0.69256879 -0.01137128
0.69413569 -0.00593999
0.69570258 -0.01141101
0.69726948 -0.00593642
0.69883638 -0.01138666
0.70040328 -0.00583943
0.70197017 -0.01131883
0.70353707 -0.00581236
0.70510397 -0.01134215
0.70667087 -0.00580415
0.70823776 -0.01125707
0.70980466 -0.00567870
0.71137156 -0.01101619
0.71293846 -0.00546864
0.71450536 -0.01084295
0.71607225 -0.00541075
0.71763915 -0.01086271
0.71920605 -0.00548750
0.72077295 -0.01093354
0.72233984 -0.00552965
0.72390674 -0.01092089
0.72547364 -0.00542130
0.72704054 -0.01082615
0.72860743 -0.00529145
0.73017433 -0.01069170
0.73174123 -0.00516703
0.73330813 -0.01058467
0.73487503 -0.00513272
0.73644192 -0.01057007
0.73800882 -0.00515735
0.73957572 -0.01062328
0.74114262 -0.00522266
0.74270951 -0.01062822
0.74427641 -0.00520022
0.74584331 -0.01054542
0.74741021 -0.00508326
0.74897710 -0.01041550
0.75054400 -0.00495100
0.75211090 -0.01029398
0.75367780 -0.00483951
0.75524470 -0.01016989
0.75681159 -0.00473245
0.75837849 -0.01007471
0.75994539 -0.00465984
0.76151229 -0.01003736
0.76307918 -0.00465920
0.76464608 -0.01006208
0.76621298 -0.00469783
0.76777988 -0.01010372
0.76934678 -0.00475374
0.77091367 -0.01014068
0.77248057 -0.00477760
0.77404747 -0.01013092
0.77561437 -0.00471413
0.77718126 -0.01001616
0.77874816 -0.00458106
0.78031506 -0.00987348
0.78188196 -0.00445208
0.78344885 -0.00978220
0.78501575 -0.00437702
0.78658265 -0.00973102
0.78814955 -0.00427978
0.78971645 -0.00961714
0.79128334 -0.00414563
0.79285024 -0.00948455
0.79441714 -0.00398731
0.79598404 -0.00936093
0.79755093 -0.00388014
0.79911783 -0.00924758
0.80068473 -0.00379914
0.80225163 -0.00914041
0.80381852 -0.00373600
0.80538542 -0.00907638
0.80695232 -0.00372700
0.80851922 -0.00910604
0.81008612 -0.00371037
0.81165301 -0.00916089
0.81321991 -0.00371981
0.81478681 -0.00917930
0.81635371 -0.00376234
0.81792060 -0.00925013
0.81948750 -0.00388103
0.82105440 -0.00934807
0.82262130 -0.00396095
0.82418819 -0.00929370
0.82575509 -0.00389637
0.82732199 -0.00906894
0.82888889 -0.00362138
0.83045579 -0.00879664
0.83202268 -0.00335689
0.83358958 -0.00865185
0.83515648 -0.00332058
0.83672338 -0.00869598
0.83829027 -0.00333766
0.83985717 -0.00862192
0.84142407 -0.00302303
0.84299097 -0.00807824
0.84455787 -0.00229122
0.84612476 -0.00719041
0.84769166 -0.00146389
0.84925856 -0.00647733
0.85082546 -0.00102082
0.85239235 -0.00625647
0.85395925 -0.00109458
0.85552615 -0.00656341
0.85709305 -0.00145147
0.85865994 -0.00698983
0.86022684 -0.00168107
0.86179374 -0.00717810
0.86336064 -0.00178003
0.86492754 -0.00706233
0.86649443 -0.00165799
0.86806133 -0.00696985
0.86962823 -0.00147910
0.87119513 -0.00682772
0.87276202 -0.00138885
0.87432892 -0.00689724
0.87589582 -0.00152601
0.87746272 -0.00720630
0.87902961 -0.00189623
0.88059651 -0.00763780
0.88216341 -0.00231996
0.88373031 -0.00778507
0.88529721 -0.00240139
0.88686410 -0.00748213
0.88843100 -0.00200430
0.88999790 -0.00703401
0.89156480 -0.00160439
0.89313169 -0.00676952
0.89469859 -0.00138059
0.89626549 -0.00671526
0.89783239 -0.00140125
0.89939928 -0.00661596
0.90096618 -0.00140453
0.90253308 -0.00673046
0.90409998 -0.00171425
0.90566688 -0.00708041
0.90723377 -0.00226327
0.90880067 -0.00760374
0.91036757 -0.00285039
0.91193447 -0.00784363
0.91350136 -0.00286231
0.91506826 -0.00769615
0.91663516 -0.00271855
0.91820206 -0.00757258
0.91976896 -0.00287681
0.92133585 -0.00795252
0.92290275 -0.00328780
0.92446965 -0.00820292
0.92603655 -0.00321692
0.92760344 -0.00780737
0.92917034 -0.00259729
0.93073724 -0.00709073
0.93230414 -0.00200013
0.93387103 -0.00671737
0.93543793 -0.00193578
0.93700483 -0.00689092
0.93857173 -0.00229311
0.94013863 -0.00738783
0.94170552 -0.00269206
0.94327242 -0.00777004
0.94483932 -0.00300400
0.94640622 -0.00795387
0.94797311 -0.00316556
0.94954001 -0.00814089
0.95110691 -0.00335476
0.95267381 -0.00827798
0.95424070 -0.00339264
0.95580760 -0.00824407
0.95737450 -0.00330141
0.95894140 -0.00813906
0.96050830 -0.00315827
0.96207519 -0.00809698
0.96364209 -0.00313869
0.96520899 -0.00813008
0.96677589 -0.00316125
0.96834278 -0.00812005
0.96990968 -0.00320970
0.97147658 -0.00814954
0.97304348 -0.00323944
0.97461037 -0.00817505
0.97617727 -0.00329006
0.97774417 -0.00818314
0.97931107 -0.00331271
0.98087797 -0.00817398
0.98244486 -0.00328588
0.98401176 -0.00815557
0.98557866 -0.00325912
0.98714556 -0.00810881
0.98871245 -0.00323623
0.99027935 -0.00806475
0.99184625 -0.00321177
0.99341315 -0.00807894
0.99498005 -0.00322450
0.99654694 -0.00810606
0.99811384 -0.00327824
0.99968074 -0.00813010
1.00124764 -0.00330820
1.00281453 -0.00814213
1.00438143 -0.00331120
1.00594833 -0.00813998
1.00751523 -0.00330806
1.00908212 -0.00811740
1.01064902 -0.00328263
1.01221592 -0.00809346
1.01378282 -0.00323779
1.01534972 -0.00803330
1.01691661 -0.00317917
1.01848351 -0.00795257
1.02005041 -0.00311233
1.02161731 -0.00789316
1.02318420 -0.00307228
1.02475110 -0.00788055
1.02631800 -0.00308734
1.02788490 -0.00791039
1.02945179 -0.00312731
1.03101869 -0.00795125
1.03258559 -0.00315933
1.03415249 -0.00796074
1.03571939 -0.00315345
1.03728628 -0.00794730
1.03885318 -0.00312349
1.04042008 -0.00791384
1.04198698 -0.00309014
1.04355387 -0.00788337
1.04512077 -0.00307123
1.04668767 -0.00785459
1.04825457 -0.00304980
1.04982146 -0.00782889
1.05138836 -0.00302151
1.05295526 -0.00779936
1.05452216 -0.00299620
1.05608906 -0.00780426
1.05765595 -0.00300976
1.05922285 -0.00782911
1.06078975 -0.00302863
1.06235665 -0.00782626
1.06392354 -0.00300149
1.06549044 -0.00776986
1.06705734 -0.00294309
1.06862424 -0.00771093
1.07019114 -0.00291433
1.07175803 -0.00770115
1.07332493 -0.00291143
1.07489183 -0.00771900
1.07645873 -0.00291735
1.07802562 -0.00772907
1.07959252 -0.00291698
1.08115942 -0.00772197
1.08272632 -0.00290575
1.08429321 -0.00769140
1.08586011 -0.00287106
1.08742701 -0.00763600
1.08899391 -0.00283050
1.09056081 -0.00759721
1.09212770 -0.00281332
1.09369460 -0.00759284
1.09526150 -0.00281825
1.09682840 -0.00759884
1.09839529 -0.00281850
1.09996219 -0.00758806
1.10152909 -0.00280291
1.10309599 -0.00756685
1.10466288 -0.00278911
1.10622978 -0.00755101
1.10779668 -0.00278986
1.10936358 -0.00754514
1.11093048 -0.00279225
1.11249737 -0.00754496
1.11406427 -0.00279807
1.11563117 -0.00754298
1.11719807 -0.00279998
1.11876496 -0.00754009
1.12033186 -0.00279142
1.12189876 -0.00752888
1.12346566 -0.00277278
1.12503256 -0.00751059
1.12659945 -0.00275933
1.12816635 -0.00749157
1.12973325 -0.00275230
1.13130015 -0.00748009
1.13286704 -0.00274748
1.13443394 -0.00747323
1.13600084 -0.00275261
1.13756774 -0.00747574
1.13913463 -0.00275600
1.14070153 -0.00747862
1.14226843 -0.00275153
1.14383533 -0.00746449
1.14540223 -0.00273019
1.14696912 -0.00743360
1.14853602 -0.00270697
1.15010292 -0.00740686
1.15166982 -0.00269353
1.15323671 -0.00739628
1.15480361 -0.00269511
1.15637051 -0.00739385
1.15793741 -0.00269828
1.15950430 -0.00738973
1.16107120 -0.00268962
1.16263810 -0.00737523
1.16420500 -0.00267300
1.16577190 -0.00735183
1.16733879 -0.00265146
1.16890569 -0.00733010
1.17047259 -0.00263654
1.17203949 -0.00731717
1.17360638 -0.00263161
1.17517328 -0.00731280
1.17674018 -0.00263265
1.17830708 -0.00730755
1.17987397 -0.00262868
1.18144087 -0.00729726
1.18300777 -0.00261915
1.18457467 -0.00728390
1.18614157 -0.00260902
1.18770846 -0.00727289
1.18927536 -0.00259887
1.19084226 -0.00726063
1.19240916 -0.00258787
1.19397605 -0.00724530
1.19554295 -0.00257506
1.19710985 -0.00723362
1.19867675 -0.00256678
1.20024365 -0.00722563
1.20181054 -0.00256504
1.20337744 -0.00722099
1.20494434 -0.00256138
1.20651124 -0.00721537
1.20807813 -0.00255567
1.20964503 -0.00720648
1.21121193 -0.00254760
1.21277883 -0.00719596
1.21434572 -0.00253938
1.21591262 -0.00718287
1.21747952 -0.00252655
1.21904642 -0.00716701
1.22061332 -0.00251237
1.22218021 -0.00715268
1.22374711 -0.00250378
1.22531401 -0.00715081
1.22688091 -0.00250669
1.22844780 -0.00715599
1.23001470 -0.00250930
1.23158160 -0.00715551
1.23314850 -0.00250373
1.23471539 -0.00714426
1.23628229 -0.00248767
1.23784919 -0.00712400
1.23941609 -0.00246737
1.24098299 -0.00709983
1.24254988 -0.00244985
1.24411678 -0.00708212
1.24568368 -0.00244515
1.24725058 -0.00707965
1.24881747 -0.00245457
1.25038437 -0.00708819
1.25195127 -0.00246081
1.25351817 -0.00709549
1.25508506 -0.00245719
1.25665196 -0.00708704
1.25821886 -0.00244517
1.25978576 -0.00707124
1.26135266 -0.00243685
1.26291955 -0.00706114
1.26448645 -0.00244086
1.26605335 -0.00705593
1.26762025 -0.00244557
1.26918714 -0.00704796
1.27075404 -0.00243529
1.27232094 -0.00702927
1.27388784 -0.00242111
1.27545474 -0.00701281
1.27702163 -0.00241104
1.27858853 -0.00700086
1.28015543 -0.00240746
1.28172233 -0.00699422
1.28328922 -0.00240126
1.28485612 -0.00698252
1.28642302 -0.00239575
1.28798992 -0.00697198
1.28955681 -0.00239254
1.29112371 -0.00696953
1.29269061 -0.00240397
1.29425751 -0.00697200
1.29582441 -0.00240882
1.29739130 -0.00695924
1.29895820 -0.00238988
1.30052510 -0.00692765
1.30209200 -0.00235292
1.30365889 -0.00690076
1.30522579 -0.00233662
1.30679269 -0.00689103
1.30835959 -0.00234831
1.30992648 -0.00690167
1.31149338 -0.00236453
1.31306028 -0.00690434
1.31462718 -0.00237289
1.31619408 -0.00689091
1.31776097 -0.00236600
1.31932787 -0.00687938
1.32089477 -0.00235758
1.32246167 -0.00687498
1.32402856 -0.00235522
1.32559546 -0.00686564
1.32716236 -0.00236241
1.32872926 -0.00686279
1.33029615 -0.00236599
1.33186305 -0.00685874
1.33342995 -0.00237251
1.33499685 -0.00684500
1.33656375 -0.00236970
1.33813064 -0.00683161
1.33969754 -0.00235961
1.34126444 -0.00682721
1.34283134 -0.00235479
1.34439823 -0.00681579
1.34596513 -0.00234990
1.34753203 -0.00680682
1.34909893 -0.00232966
1.35066583 -0.00678715
1.35223272 -0.00230887
1.35379962 -0.00675268
1.35536652 -0.00229028
1.35693342 -0.00673803
1.35850031 -0.00228084
1.36006721 -0.00674365
1.36163411 -0.00228837
1.36320101 -0.00674850
1.36476790 -0.00228737
1.36633480 -0.00674172
1.36790170 -0.00226733
1.36946860 -0.00673016
1.37103550 -0.00224528
1.37260239 -0.00670608
1.37416929 -0.00223781
1.37573619 -0.00669147
1.37730309 -0.00222639
1.37886998 -0.00669472
1.38043688 -0.00223924
1.38200378 -0.00671513
1.38357068 -0.00227403
1.38513757 -0.00675090
1.38670447 -0.00231767
1.38827137 -0.00680082
1.38983827 -0.00234793
1.39140517 -0.00681513
1.39297206 -0.00235521
1.39453896 -0.00679246
1.39610586 -0.00231593
1.39767276 -0.00675152
1.39923965 -0.00227057
1.40080655 -0.00671191
1.40237345 -0.00224197
1.40394035 -0.00668467
1.40550724 -0.00222254
1.40707414 -0.00666822
1.40864104 -0.00221355
1.41020794 -0.00665947
1.41177484 -0.00221537
1.41334173 -0.00665508
1.41490863 -0.00222137
1.41647553 -0.00666648
1.41804243 -0.00224144
1.41960932 -0.00670082
1.42117622 -0.00228069
1.42274312 -0.00674188
1.42431002 -0.00230692
1.42587692 -0.00674899
1.42744381 -0.00229989
1.42901071 -0.00672206
1.43057761 -0.00226542
1.43214451 -0.00668695
1.43371140 -0.00224559
1.43527830 -0.00665973
1.43684520 -0.00223143
1.43841210 -0.00665551
1.43997899 -0.00222904
1.44154589 -0.00665431
1.44311279 -0.00223279
1.44467969 -0.00666220
1.44624659 -0.00223910
1.44781348 -0.00666987
1.44938038 -0.00224349
1.45094728 -0.00666980
1.45251418 -0.00224090
1.45408107 -0.00665533
1.45564797 -0.00222487
1.45721487 -0.00663960
1.45878177 -0.00221068
1.46034866 -0.00662674
1.46191556 -0.00220552
1.46348246 -0.00662237
1.46504936 -0.00220334
1.46661626 -0.00661867
1.46818315 -0.00220026
1.46975005 -0.00661147
1.47131695 -0.00219481
1.47288385 -0.00660509
1.47445074 -0.00218986
1.47601764 -0.00660059
1.47758454 -0.00218938
1.47915144 -0.00659747
1.48071833 -0.00218800
1.48228523 -0.00659419
1.48385213 -0.00218527
1.48541903 -0.00658900
1.48698593 -0.00218037
1.48855282 -0.00658168
1.49011972 -0.00217513
1.49168662 -0.00657513
1.49325352 -0.00216995
1.49482041 -0.00656948
1.49638731 -0.00216790
1.49795421 -0.00656493
1.49952111 -0.00216507
1.50108801 -0.00656126
1.50265490 -0.00216326
1.50422180 -0.00655780
1.50578870 -0.00216027
1.50735560 -0.00655429
1.50892249 -0.00215767
1.51048939 -0.00654993
1.51205629 -0.00215354
1.51362319 -0.00654517
1.51519008 -0.00214948
1.51675698 -0.00653853
1.51832388 -0.00214388
1.51989078 -0.00653238
1.52145768 -0.00213951
1.52302457 -0.00652729
1.52459147 -0.00213610
1.52615837 -0.00652382
1.52772527 -0.00213430
1.52929216 -0.00652033
1.53085906 -0.00213134
1.53242596 -0.00651661
1.53399286 -0.00212803
1.53555975 -0.00651286
1.53712665 -0.00212562
1.53869355 -0.00650982
1.54026045 -0.00212372
1.54182735 -0.00650657
1.54339424 -0.00211995
1.54496114 -0.00650102
1.54652804 -0.00211524
1.54809494 -0.00649510
1.54966183 -0.00211116
1.55122873 -0.00649055
1.55279563 -0.00210821
1.55436253 -0.00648660
1.55592942 -0.00210538
1.55749632 -0.00648294
1.55906322 -0.00210267
1.56063012 -0.00648033
1.56219702 -0.00210094
1.56376391 -0.00647822
1.56533081 -0.00210088
1.56689771 -0.00647597
1.56846461 -0.00209977
1.57003150 -0.00647248
1.57159840 -0.00209666
1.57316530 -0.00646661
1.57473220 -0.00209160
1.57629910 -0.00646067
1.57786599 -0.00208713
1.57943289 -0.00645649
1.58099979 -0.00208451
1.58256669 -0.00645275
1.58413358 -0.00208273
1.58570048 -0.00644863
1.58726738 -0.00207985
1.58883428 -0.00644406
1.59040117 -0.00207762
1.59196807 -0.00644039
1.59353497 -0.00207613
1.59510187 -0.00643741
1.59666877 -0.00207398
1.59823566 -0.00643400
1.59980256 -0.00207095
1.60136946 -0.00642894
1.60293636 -0.00206736
1.60450325 -0.00642416
1.60607015 -0.00206346
1.60763705 -0.00641919
1.60920395 -0.00205973
1.61077084 -0.00641452
1.61233774 -0.00205749
1.61390464 -0.00641079
1.61547154 -0.00205616
1.61703844 -0.00640839
1.61860533 -0.00205469
1.62017223 -0.00640565
1.62173913 -0.00205277
1.62330603 -0.00640271
1.62487292 -0.00205151
1.62643982 -0.00640044
1.62800672 -0.00205013
1.62957362 -0.00639767
1.63114052 -0.00204801
1.63270741 -0.00639336
1.63427431 -0.00204476
1.63584121 -0.00638881
1.63740811 -0.00204186
1.63897500 -0.00638537
1.64054190 -0.00203964
1.64210880 -0.00638221
1.64367570 -0.00203737
1.64524259 -0.00637829
1.64680949 -0.00203439
1.64837639 -0.00637388
1.64994329 -0.00203118
1.65151019 -0.00636918
1.65307708 -0.00202774
1.65464398 -0.00636455
1.65621088 -0.00202433
1.65777778 -0.00635987
1.65934467 -0.00202174
1.66091157 -0.00635626
1.66247847 -0.00201978
1.66404537 -0.00635338
1.66561226 -0.00201875
1.66717916 -0.00635208
1.66874606 -0.00201909
1.67031296 -0.00635205
1.67187986 -0.00201988
1.67344675 -0.00635026
1.67501365 -0.00201818
1.67658055 -0.00634481
1.67814745 -0.00201315
1.67971434 -0.00633809
1.68128124 -0.00200935
1.68284814 -0.00633440
1.68441504 -0.00200844
1.68598193 -0.00633374
1.68754883 -0.00200894
1.68911573 -0.00633256
1.69068263 -0.00200753
1.69224953 -0.00632807
1.69381642 -0.00200425
1.69538332 -0.00632249
1.69695022 -0.00200078
1.69851712 -0.00631837
1.70008401 -0.00199917
1.70165091 -0.00631674
1.70321781 -0.00199875
1.70478471 -0.00631503
1.70635161 -0.00199716
1.70791850 -0.00631120
1.70948540 -0.00199396
1.71105230 -0.00630580
1.71261920 -0.00199064
1.71418609 -0.00630160
1.71575299 -0.00198882
1.71731989 -0.00629896
1.71888679 -0.00198688
1.72045368 -0.00629523
