# Energy(eV)  Abs(norm)
3.72741293 -0.00093022
3.73086105 -0.00483296
3.73430916 -0.00092945
3.73775728 -0.00482977
3.74120539 -0.00092946
3.74465351 -0.00482597
3.74810162 -0.00092882
3.75154974 -0.00482142
3.75499785 -0.00092740
3.75844597 -0.00481627
3.76189409 -0.00092575
3.76534220 -0.00481147
3.76879032 -0.00092481
3.77223843 -0.00480727
3.77568655 -0.00092426
3.77913466 -0.00480289
3.78258278 -0.00092326
3.78603089 -0.00479836
3.78947901 -0.00092149
3.79292713 -0.00479297
3.79637524 -0.00091891
3.79982336 -0.00478691
3.80327147 -0.00091583
3.80671959 -0.00478006
3.81016770 -0.00091288
3.81361582 -0.00477385
3.81706393 -0.00091067
3.82051205 -0.00476963
3.82396017 -0.00090974
3.82740828 -0.00476583
3.83085640 -0.00090980
3.83430451 -0.00476207
3.83775263 -0.00090911
3.84120074 -0.00475763
3.84464886 -0.00090729
3.84809697 -0.00475270
3.85154509 -0.00090495
3.85499321 -0.00474674
3.85844132 -0.00090284
3.86188944 -0.00474081
3.86533755 -0.00090079
3.86878567 -0.00473593
3.87223378 -0.00089941
3.87568190 -0.00473126
3.87913001 -0.00089849
3.88257813 -0.00472747
3.88602625 -0.00089803
3.88947436 -0.00472400
3.89292248 -0.00089787
3.89637059 -0.00472040
3.89981871 -0.00089739
3.90326682 -0.00471611
3.90671494 -0.00089595
3.91016305 -0.00471056
3.91361117 -0.00089409
3.91705929 -0.00470505
3.92050740 -0.00089228
3.92395552 -0.00469947
3.92740363 -0.00089099
3.93085175 -0.00469474
3.93429986 -0.00089011
3.93774798 -0.00469090
3.94119609 -0.00088986
3.94464421 -0.00468715
3.94809233 -0.00089009
3.95154044 -0.00468312
3.95498856 -0.00088910
3.95843667 -0.00467812
3.96188479 -0.00088762
3.96533290 -0.00467235
3.96878102 -0.00088571
3.97222914 -0.00466704
3.97567725 -0.00088433
3.97912537 -0.00466188
3.98257348 -0.00088342
3.98602160 -0.00465721
3.98946971 -0.00088231
3.99291783 -0.00465210
3.99636594 -0.00088125
3.99981406 -0.00464646
4.00326218 -0.00087951
4.00671029 -0.00464082
4.01015841 -0.00087782
4.01360652 -0.00463530
4.01705464 -0.00087641
4.02050275 -0.00463036
4.02395087 -0.00087560
4.02739898 -0.00462552
4.03084710 -0.00087460
4.03429522 -0.00462043
4.03774333 -0.00087344
4.04119145 -0.00461526
4.04463956 -0.00087261
4.04808768 -0.00461053
4.05153579 -0.00087248
4.05498391 -0.00460646
4.05843202 -0.00087232
4.06188014 -0.00460183
4.06532826 -0.00087140
4.06877637 -0.00459645
4.07222449 -0.00086989
4.07567260 -0.00459054
4.07912072 -0.00086774
4.08256883 -0.00458461
4.08601695 -0.00086595
4.08946506 -0.00457860
4.09291318 -0.00086399
4.09636130 -0.00457303
4.09980941 -0.00086286
4.10325753 -0.00456807
4.10670564 -0.00086185
4.11015376 -0.00456294
4.11360187 -0.00086077
4.11704999 -0.00455693
4.12049810 -0.00085893
4.12394622 -0.00455066
4.12739434 -0.00085691
4.13084245 -0.00454500
4.13429057 -0.00085574
4.13773868 -0.00454006
4.14118680 -0.00085509
4.14463491 -0.00453537
4.14808303 -0.00085447
4.15153114 -0.00453003
4.15497926 -0.00085314
4.15842738 -0.00452390
4.16187549 -0.00085062
4.16532361 -0.00451651
4.16877172 -0.00084784
4.17221984 -0.00450993
4.17566795 -0.00084600
4.17911607 -0.00450427
4.18256418 -0.00084577
4.18601230 -0.00449993
4.18946042 -0.00084576
4.19290853 -0.00449567
4.19635665 -0.00084521
4.19980476 -0.00449032
4.20325288 -0.00084447
4.20670099 -0.00448458
4.21014911 -0.00084306
4.21359722 -0.00447859
4.21704534 -0.00084193
4.22049346 -0.00447352
4.22394157 -0.00084116
4.22738969 -0.00446912
4.23083780 -0.00084148
4.23428592 -0.00446444
4.23773403 -0.00084090
4.24118215 -0.00445865
4.24463026 -0.00083874
4.24807838 -0.00445177
4.25152650 -0.00083600
4.25497461 -0.00444476
4.25842273 -0.00083397
4.26187084 -0.00443845
4.26531896 -0.00083322
4.26876707 -0.00443317
4.27221519 -0.00083252
4.27566331 -0.00442788
4.27911142 -0.00083155
4.28255954 -0.00442209
4.28600765 -0.00083002
4.28945577 -0.00441543
4.29290388 -0.00082816
4.29635200 -0.00440894
4.29980011 -0.00082628
4.30324823 -0.00440293
4.30669635 -0.00082489
4.31014446 -0.00439688
4.31359258 -0.00082384
4.31704069 -0.00439148
4.32048881 -0.00082287
4.32393692 -0.00438531
4.32738504 -0.00082145
4.33083315 -0.00437896
4.33428127 -0.00081905
4.33772939 -0.00437163
4.34117750 -0.00081644
4.34462562 -0.00436426
4.34807373 -0.00081419
4.35152185 -0.00435739
4.35496996 -0.00081228
4.35841808 -0.00435102
4.36186619 -0.00081097
4.36531431 -0.00434556
4.36876243 -0.00080986
4.37221054 -0.00434051
4.37565866 -0.00081014
4.37910677 -0.00433607
4.38255489 -0.00081034
4.38600300 -0.00433160
4.38945112 -0.00080983
4.39289923 -0.00432612
4.39634735 -0.00080858
4.39979547 -0.00431956
4.40324358 -0.00080634
4.40669170 -0.00431277
4.41013981 -0.00080444
4.41358793 -0.00430651
4.41703604 -0.00080291
4.42048416 -0.00430100
4.42393227 -0.00080255
4.42738039 -0.00429584
4.43082851 -0.00080274
4.43427662 -0.00429106
4.43772474 -0.00080270
4.44117285 -0.00428624
4.44462097 -0.00080229
4.44806908 -0.00428122
4.45151720 -0.00080190
4.45496531 -0.00427585
4.45841343 -0.00080127
4.46186155 -0.00427030
4.46530966 -0.00079980
4.46875778 -0.00426399
4.47220589 -0.00079817
4.47565401 -0.00425687
4.47910212 -0.00079601
4.48255024 -0.00425002
4.48599835 -0.00079413
4.48944647 -0.00424333
4.49289459 -0.00079230
4.49634270 -0.00423685
4.49979082 -0.00079061
4.50323893 -0.00422997
4.50668705 -0.00078875
4.51013516 -0.00422295
4.51358328 -0.00078633
4.51703139 -0.00421591
4.52047951 -0.00078398
4.52392763 -0.00420877
4.52737574 -0.00078197
4.53082386 -0.00420241
4.53427197 -0.00078040
4.53772009 -0.00419602
4.54116820 -0.00077893
4.54461632 -0.00418950
4.54806443 -0.00077759
4.55151255 -0.00418345
4.55496067 -0.00077676
4.55840878 -0.00417814
4.56185690 -0.00077747
4.56530501 -0.00417446
4.56875313 -0.00077822
4.57220124 -0.00417064
4.57564936 -0.00077907
4.57909748 -0.00416566
4.58254559 -0.00077804
4.58599371 -0.00415935
4.58944182 -0.00077581
4.59288994 -0.00415115
4.59633805 -0.00077233
4.59978617 -0.00414286
4.60323428 -0.00076917
4.60668240 -0.00413501
4.61013052 -0.00076749
4.61357863 -0.00412846
4.61702675 -0.00076575
4.62047486 -0.00412218
4.62392298 -0.00076365
4.62737109 -0.00411463
4.63081921 -0.00076072
4.63426732 -0.00410675
4.63771544 -0.00075791
4.64116356 -0.00409917
4.64461167 -0.00075623
4.64805979 -0.00409282
4.65150790 -0.00075492
4.65495602 -0.00408714
4.65840413 -0.00075428
4.66185225 -0.00408136
4.66530036 -0.00075328
4.66874848 -0.00407466
4.67219660 -0.00075156
4.67564471 -0.00406746
4.67909283 -0.00074917
4.68254094 -0.00406007
4.68598906 -0.00074686
4.68943717 -0.00405313
4.69288529 -0.00074557
4.69633340 -0.00404619
4.69978152 -0.00074493
4.70322964 -0.00404013
4.70667775 -0.00074404
4.71012587 -0.00403420
4.71357398 -0.00074322
4.71702210 -0.00402782
4.72047021 -0.00074217
4.72391833 -0.00402057
4.72736644 -0.00074050
4.73081456 -0.00401310
4.73426268 -0.00073844
4.73771079 -0.00400588
4.74115891 -0.00073616
4.74460702 -0.00399857
4.74805514 -0.00073451
4.75150325 -0.00399083
4.75495137 -0.00073242
4.75839948 -0.00398302
4.76184760 -0.00073036
4.76529572 -0.00397577
4.76874383 -0.00072907
4.77219195 -0.00396936
4.77564006 -0.00072908
4.77908818 -0.00396365
4.78253629 -0.00072927
4.78598441 -0.00395755
4.78943252 -0.00072825
4.79288064 -0.00395026
4.79632876 -0.00072552
4.79977687 -0.00394161
4.80322499 -0.00072182
4.80667310 -0.00393257
4.81012122 -0.00071878
4.81356933 -0.00392430
4.81701745 -0.00071702
4.82046556 -0.00391755
4.82391368 -0.00071682
4.82736180 -0.00391170
4.83080991 -0.00071729
4.83425803 -0.00390612
4.83770614 -0.00071731
4.84115426 -0.00389972
4.84460237 -0.00071615
4.84805049 -0.00389242
4.85149861 -0.00071407
4.85494672 -0.00388386
4.85839484 -0.00071177
4.86184295 -0.00387563
4.86529107 -0.00070978
4.86873918 -0.00386809
4.87218730 -0.00070826
4.87563541 -0.00386112
4.87908353 -0.00070733
4.88253165 -0.00385394
4.88597976 -0.00070624
4.88942788 -0.00384614
4.89287599 -0.00070415
4.89632411 -0.00383818
4.89977222 -0.00070148
4.90322034 -0.00382944
4.90666845 -0.00069964
4.91011657 -0.00382152
4.91356469 -0.00069839
4.91701280 -0.00381460
4.92046092 -0.00069731
4.92390903 -0.00380778
4.92735715 -0.00069606
4.93080526 -0.00380055
4.93425338 -0.00069543
4.93770149 -0.00379387
4.94114961 -0.00069581
4.94459773 -0.00378823
4.94804584 -0.00069631
4.95149396 -0.00378225
4.95494207 -0.00069593
4.95839019 -0.00377461
4.96183830 -0.00069373
4.96528642 -0.00376593
4.96873453 -0.00069062
4.97218265 -0.00375696
4.97563077 -0.00068775
4.97907888 -0.00374808
4.98252700 -0.00068524
4.98597511 -0.00373949
4.98942323 -0.00068287
4.99287134 -0.00373099
4.99631946 -0.00068101
4.99976757 -0.00372292
5.00321569 -0.00068032
5.00666381 -0.00371492
5.01011192 -0.00067960
5.01356004 -0.00370747
5.01700815 -0.00067811
5.02045627 -0.00369943
5.02390438 -0.00067643
5.02735250 -0.00369136
5.03080061 -0.00067513
5.03424873 -0.00368394
5.03769685 -0.00067462
5.04114496 -0.00367656
5.04459308 -0.00067359
5.04804119 -0.00366932
5.05148931 -0.00067229
5.05493742 -0.00366064
5.05838554 -0.00067043
5.06183365 -0.00365152
5.06528177 -0.00066792
5.06872989 -0.00364212
5.07217800 -0.00066543
5.07562612 -0.00363286
5.07907423 -0.00066269
5.08252235 -0.00362413
5.08597046 -0.00066036
5.08941858 -0.00361484
5.09286669 -0.00065808
5.09631481 -0.00360596
5.09976293 -0.00065628
5.10321104 -0.00359794
5.10665916 -0.00065494
5.11010727 -0.00359104
5.11355539 -0.00065429
5.11700350 -0.00358367
5.12045162 -0.00065363
5.12389973 -0.00357580
5.12734785 -0.00065305
5.13079597 -0.00356803
5.13424408 -0.00065213
5.13769220 -0.00356065
5.14114031 -0.00065107
5.14458843 -0.00355235
5.14803654 -0.00064949
5.15148466 -0.00354301
5.15493278 -0.00064722
5.15838089 -0.00353426
5.16182901 -0.00064518
5.16527712 -0.00352594
5.16872524 -0.00064386
5.17217335 -0.00351751
5.17562147 -0.00064223
5.17906958 -0.00350787
5.18251770 -0.00063984
5.18596582 -0.00349776
5.18941393 -0.00063700
5.19286205 -0.00348789
5.19631016 -0.00063477
5.19975828 -0.00347858
5.20320639 -0.00063329
5.20665451 -0.00346999
5.21010262 -0.00063180
5.21355074 -0.00346177
5.21699886 -0.00063076
5.22044697 -0.00345333
5.22389509 -0.00062949
5.22734320 -0.00344466
5.23079132 -0.00062793
5.23423943 -0.00343575
5.23768755 -0.00062670
5.24113566 -0.00342693
5.24458378 -0.00062512
5.24803190 -0.00341793
5.25148001 -0.00062350
5.25492813 -0.00340811
5.25837624 -0.00062075
5.26182436 -0.00339812
5.26527247 -0.00061766
5.26872059 -0.00338819
5.27216870 -0.00061592
5.27561682 -0.00337931
5.27906494 -0.00061516
5.28251305 -0.00337139
5.28596117 -0.00061487
5.28940928 -0.00336322
5.29285740 -0.00061352
5.29630551 -0.00335403
5.29975363 -0.00061105
5.30320174 -0.00334373
5.30664986 -0.00060885
5.31009798 -0.00333401
5.31354609 -0.00060701
5.31699421 -0.00332565
5.32044232 -0.00060609
5.32389044 -0.00331751
5.32733855 -0.00060528
5.33078667 -0.00330894
5.33423478 -0.00060410
5.33768290 -0.00329987
5.34113102 -0.00060277
5.34457913 -0.00329092
5.34802725 -0.00060062
5.35147536 -0.00328158
5.35492348 -0.00059848
5.35837159 -0.00327103
5.36181971 -0.00059572
5.36526782 -0.00326042
5.36871594 -0.00059240
5.37216406 -0.00324972
5.37561217 -0.00058929
5.37906029 -0.00323939
5.38250840 -0.00058664
5.38595652 -0.00322954
5.38940463 -0.00058528
5.39285275 -0.00322042
5.39630086 -0.00058408
5.39974898 -0.00321213
5.40319710 -0.00058296
5.40664521 -0.00320286
5.41009333 -0.00058168
5.41354144 -0.00319314
5.41698956 -0.00057977
5.42043767 -0.00318322
5.42388579 -0.00057800
5.42733390 -0.00317340
5.43078202 -0.00057602
5.43423014 -0.00316351
5.43767825 -0.00057427
5.44112637 -0.00315352
5.44457448 -0.00057226
5.44802260 -0.00314403
5.45147071 -0.00057053
5.45491883 -0.00313412
5.45836695 -0.00056919
5.46181506 -0.00312420
5.46526318 -0.00056740
5.46871129 -0.00311405
5.47215941 -0.00056546
5.47560752 -0.00310421
5.47905564 -0.00056385
5.48250375 -0.00309470
5.48595187 -0.00056288
5.48939999 -0.00308527
5.49284810 -0.00056161
5.49629622 -0.00307575
5.49974433 -0.00055982
5.50319245 -0.00306528
5.50664056 -0.00055772
5.51008868 -0.00305473
5.51353679 -0.00055558
5.51698491 -0.00304439
5.52043303 -0.00055373
5.52388114 -0.00303452
5.52732926 -0.00055185
5.53077737 -0.00302415
5.53422549 -0.00054952
5.53767360 -0.00301315
5.54112172 -0.00054676
5.54456983 -0.00300170
5.54801795 -0.00054403
5.55146607 -0.00299065
5.55491418 -0.00054163
5.55836230 -0.00298019
5.56181041 -0.00053958
5.56525853 -0.00296944
5.56870664 -0.00053757
5.57215476 -0.00295869
5.57560287 -0.00053533
5.57905099 -0.00294805
5.58249911 -0.00053324
5.58594722 -0.00293732
5.58939534 -0.00053117
5.59284345 -0.00292640
5.59629157 -0.00052877
5.59973968 -0.00291591
5.60318780 -0.00052698
5.60663591 -0.00290609
5.61008403 -0.00052624
5.61353215 -0.00289669
5.61698026 -0.00052623
5.62042838 -0.00288654
5.62387649 -0.00052465
5.62732461 -0.00287568
5.63077272 -0.00052137
5.63422084 -0.00286359
5.63766895 -0.00051792
5.64111707 -0.00285115
5.64456519 -0.00051457
5.64801330 -0.00283932
5.65146142 -0.00051137
5.65490953 -0.00282779
5.65835765 -0.00050892
5.66180576 -0.00281694
5.66525388 -0.00050797
5.66870199 -0.00280722
5.67215011 -0.00050851
5.67559823 -0.00279846
5.67904634 -0.00050857
5.68249446 -0.00278948
5.68594257 -0.00050739
5.68939069 -0.00277860
5.69283880 -0.00050533
5.69628692 -0.00276665
5.69973503 -0.00050259
5.70318315 -0.00275464
5.70663127 -0.00049961
5.71007938 -0.00274252
5.71352750 -0.00049636
5.71697561 -0.00273051
5.72042373 -0.00049349
5.72387184 -0.00271844
5.72731996 -0.00049140
5.73076808 -0.00270660
5.73421619 -0.00048893
5.73766431 -0.00269491
5.74111242 -0.00048603
5.74456054 -0.00268221
5.74800865 -0.00048247
5.75145677 -0.00266917
5.75490488 -0.00047924
5.75835300 -0.00265659
5.76180112 -0.00047609
5.76524923 -0.00264471
5.76869735 -0.00047363
5.77214546 -0.00263316
5.77559358 -0.00047193
5.77904169 -0.00262136
5.78248981 -0.00047069
5.78593792 -0.00261040
5.78938604 -0.00046947
5.79283416 -0.00259977
5.79628227 -0.00046811
5.79973039 -0.00258890
5.80317850 -0.00046687
5.80662662 -0.00257707
5.81007473 -0.00046498
5.81352285 -0.00256526
5.81697096 -0.00046258
5.82041908 -0.00255346
5.82386720 -0.00046059
5.82731531 -0.00254162
5.83076343 -0.00045891
5.83421154 -0.00252989
5.83765966 -0.00045736
5.84110777 -0.00251814
5.84455589 -0.00045500
5.84800400 -0.00250609
5.85145212 -0.00045269
5.85490024 -0.00249315
5.85834835 -0.00045053
5.86179647 -0.00248048
5.86524458 -0.00044836
5.86869270 -0.00246863
5.87214081 -0.00044636
5.87558893 -0.00245691
5.87903704 -0.00044459
5.88248516 -0.00244508
5.88593328 -0.00044321
5.88938139 -0.00243341
5.89282951 -0.00044171
5.89627762 -0.00242186
5.89972574 -0.00043971
5.90317385 -0.00240919
5.90662197 -0.00043660
5.91007008 -0.00239520
5.91351820 -0.00043263
5.91696632 -0.00238066
5.92041443 -0.00042870
5.92386255 -0.00236683
5.92731066 -0.00042558
5.93075878 -0.00235377
5.93420689 -0.00042350
5.93765501 -0.00234118
5.94110312 -0.00042154
5.94455124 -0.00232849
5.94799936 -0.00041950
5.95144747 -0.00231552
5.95489559 -0.00041701
5.95834370 -0.00230247
5.96179182 -0.00041503
5.96523993 -0.00228986
5.96868805 -0.00041337
5.97213616 -0.00227753
5.97558428 -0.00041138
5.97903240 -0.00226467
5.98248051 -0.00040873
5.98592863 -0.00225050
5.98937674 -0.00040551
5.99282486 -0.00223618
5.99627297 -0.00040259
5.99972109 -0.00222298
6.00316920 -0.00040061
6.00661732 -0.00221073
6.01006544 -0.00039965
6.01351355 -0.00219812
6.01696167 -0.00039839
6.02040978 -0.00218507
6.02385790 -0.00039591
6.02730601 -0.00217167
6.03075413 -0.00039265
6.03420225 -0.00215774
6.03765036 -0.00039021
6.04109848 -0.00214390
6.04454659 -0.00038806
6.04799471 -0.00213080
6.05144282 -0.00038592
6.05489094 -0.00211811
6.05833905 -0.00038349
6.06178717 -0.00210475
6.06523529 -0.00038135
6.06868340 -0.00209057
6.07213152 -0.00037919
6.07557963 -0.00207680
6.07902775 -0.00037646
6.08247586 -0.00206314
6.08592398 -0.00037346
6.08937209 -0.00204859
6.09282021 -0.00037025
6.09626833 -0.00203351
6.09971644 -0.00036688
6.10316456 -0.00201886
6.10661267 -0.00036359
6.11006079 -0.00200487
6.11350890 -0.00036065
6.11695702 -0.00199087
6.12040513 -0.00035809
6.12385325 -0.00197604
6.12730137 -0.00035527
6.13074948 -0.00196100
6.13419760 -0.00035185
6.13764571 -0.00194642
6.14109383 -0.00034895
6.14454194 -0.00193223
6.14799006 -0.00034726
6.15143817 -0.00191902
6.15488629 -0.00034624
6.15833441 -0.00190592
6.16178252 -0.00034483
6.16523064 -0.00189307
6.16867875 -0.00034256
6.17212687 -0.00187904
6.17557498 -0.00034043
6.17902310 -0.00186412
6.18247121 -0.00033755
6.18591933 -0.00184946
6.18936745 -0.00033437
6.19281556 -0.00183467
6.19626368 -0.00033176
6.19971179 -0.00182019
6.20315991 -0.00032971
6.20660802 -0.00180562
6.21005614 -0.00032807
6.21350425 -0.00179144
6.21695237 -0.00032549
6.22040049 -0.00177735
6.22384860 -0.00032266
6.22729672 -0.00176211
6.23074483 -0.00031947
6.23419295 -0.00174575
6.23764106 -0.00031491
6.24108918 -0.00172886
6.24453729 -0.00031015
6.24798541 -0.00171221
6.25143353 -0.00030574
6.25488164 -0.00169612
6.25832976 -0.00030308
6.26177787 -0.00168072
6.26522599 -0.00030121
6.26867410 -0.00166642
6.27212222 -0.00029884
6.27557033 -0.00165209
6.27901845 -0.00029637
6.28246657 -0.00163659
6.28591468 -0.00029311
6.28936280 -0.00162033
6.29281091 -0.00028951
6.29625903 -0.00160421
6.29970714 -0.00028610
6.30315526 -0.00158877
6.30660337 -0.00028313
6.31005149 -0.00157324
6.31349961 -0.00028029
6.31694772 -0.00155740
6.32039584 -0.00027719
6.32384395 -0.00154147
6.32729207 -0.00027447
6.33074018 -0.00152617
6.33418830 -0.00027199
6.33763642 -0.00151148
6.34108453 -0.00026996
6.34453265 -0.00149664
6.34798076 -0.00026817
6.35142888 -0.00148154
6.35487699 -0.00026613
6.35832511 -0.00146621
6.36177322 -0.00026401
6.36522134 -0.00145069
6.36866946 -0.00026104
6.37211757 -0.00143468
6.37556569 -0.00025814
6.37901380 -0.00141834
6.38246192 -0.00025538
6.38591003 -0.00140225
6.38935815 -0.00025269
6.39280626 -0.00138661
6.39625438 -0.00025036
6.39970250 -0.00137093
6.40315061 -0.00024743
6.40659873 -0.00135435
6.41004684 -0.00024433
6.41349496 -0.00133650
6.41694307 -0.00024019
6.42039119 -0.00131871
6.42383930 -0.00023552
6.42728742 -0.00130111
6.43073554 -0.00023182
6.43418365 -0.00128395
6.43763177 -0.00022877
6.44107988 -0.00126707
6.44452800 -0.00022621
6.44797611 -0.00125045
6.45142423 -0.00022312
6.45487234 -0.00123419
6.45832046 -0.00021995
6.46176858 -0.00121718
6.46521669 -0.00021714
6.46866481 -0.00119972
6.47211292 -0.00021383
6.47556104 -0.00118203
6.47900915 -0.00021026
6.48245727 -0.00116454
6.48590538 -0.00020670
6.48935350 -0.00114753
6.49280162 -0.00020426
6.49624973 -0.00113070
6.49969785 -0.00020246
6.50314596 -0.00111447
6.50659408 -0.00020036
6.51004219 -0.00109791
6.51349031 -0.00019762
6.51693842 -0.00107994
6.52038654 -0.00019384
6.52383466 -0.00106072
6.52728277 -0.00018941
6.53073089 -0.00104126
6.53417900 -0.00018451
6.53762712 -0.00102261
6.54107523 -0.00018055
6.54452335 -0.00100491
6.54797146 -0.00017790
6.55141958 -0.00098822
6.55486770 -0.00017628
6.55831581 -0.00097195
6.56176393 -0.00017501
6.56521204 -0.00095557
6.56866016 -0.00017287
6.57210827 -0.00093815
6.57555639 -0.00016999
6.57900450 -0.00091970
6.58245262 -0.00016633
6.58590074 -0.00090107
6.58934885 -0.00016242
6.59279697 -0.00088231
6.59624508 -0.00015842
6.59969320 -0.00086337
6.60314131 -0.00015372
6.60658943 -0.00084375
6.61003755 -0.00014907
6.61348566 -0.00082382
6.61693378 -0.00014403
6.62038189 -0.00080443
6.62383001 -0.00014009
6.62727812 -0.00078527
6.63072624 -0.00013697
6.63417435 -0.00076694
6.63762247 -0.00013421
6.64107059 -0.00074892
6.64451870 -0.00013147
6.64796682 -0.00073038
6.65141493 -0.00012805
6.65486305 -0.00071142
6.65831116 -0.00012456
6.66175928 -0.00069196
6.66520739 -0.00012120
6.66865551 -0.00067330
6.67210363 -0.00011812
6.67555174 -0.00065506
6.67899986 -0.00011544
6.68244797 -0.00063649
6.68589609 -0.00011247
6.68934420 -0.00061751
6.69279232 -0.00010915
6.69624043 -0.00059811
6.69968855 -0.00010555
6.70313667 -0.00057873
6.70658478 -0.00010163
6.71003290 -0.00055892
6.71348101 -0.00009812
6.71692913 -0.00053873
6.72037724 -0.00009455
6.72382536 -0.00051933
6.72727347 -0.00009144
6.73072159 -0.00050088
6.73416971 -0.00008901
6.73761782 -0.00048253
6.74106594 -0.00008674
6.74451405 -0.00046326
6.74796217 -0.00008384
6.75141028 -0.00044296
6.75485840 -0.00007954
6.75830651 -0.00042204
6.76175463 -0.00007485
6.76520275 -0.00040108
6.76865086 -0.00007042
6.77209898 -0.00038050
6.77554709 -0.00006639
6.77899521 -0.00035960
6.78244332 -0.00006252
6.78589144 -0.00033872
6.78933955 -0.00005831
6.79278767 -0.00031781
6.79623579 -0.00005419
6.79968390 -0.00029675
6.80313202 -0.00005030
6.80658013 -0.00027543
6.81002825 -0.00004608
6.81347636 -0.00025373
6.81692448 -0.00004143
6.82037259 -0.00023272
6.82382071 -0.00003714
6.82726883 -0.00021241
6.83071694 -0.00003438
6.83416506 -0.00019241
6.83761317 -0.00003218
6.84106129 -0.00017259
6.84450940 -0.00002931
6.84795752 -0.00015193
6.85140563 -0.00002588
6.85485375 -0.00013102
6.85830187 -0.00002206
6.86174998 -0.00010983
6.86519810 -0.00001823
6.86864621 -0.00008759
6.87209433 -0.00000434
6.87554244 -0.00006909
6.87899056 0.00001868
6.88243867 -0.00004484
6.88588679 0.00004077
6.88933491 -0.00002799
6.89278302 0.00005009
